# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.125
#         # Redshift Binning: 5 bins (0.001 ≤ z ≤ 2.5)
#         # for n(z) Euclid-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 100
#         #   - l_bins: 80
#         #   - l_max (WL): 1500
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.06
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.000644866570625114
#             #       - Omega_nu: 0.0013946076354349349
#             #       - Omega_cb: 0.3086053923645651
#             #       - Omega_c: 0.2595569494579907
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameter priors:
#         
#            #       - Omega_c: [0.1,0.8]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: [0.0,0.5]
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: 1.0
#            #       - eta2_IA: 0.0
#            #       - b1_IA: 1.0
#         ##############################################################
#              Omega_c          Omega_b          h          log10As          ns          Mnu          log10T_AGN          a1_IA          eta1_IA        log_w   log_l
2.627470387670550744e-01 7.603127602451230371e-02 8.389285125927894438e-01 2.610723896158824608e+00 1.140479523607295320e+00 4.336778975422564963e-01 8.149200540148626715e+00 1.047788650573473035e+00 5.058629829769856201e-01 -1.020729639104084185e+01 -2.660697972576371129e+01
2.777642212110043585e-01 6.487051998542246734e-02 9.330894265216082006e-01 2.248580644860175060e+00 9.867892873510420992e-01 1.863851393260451683e-03 8.085367589151861267e+00 1.186313995712549918e+00 2.751498621940466904e-01 -1.029216696446258084e+01 -2.669185029918545027e+01
2.822816852402086352e-01 7.358486354713818234e-02 7.134987770707463817e-01 2.682967237072737543e+00 1.160968119321626579e+00 1.983498498546321098e-02 8.251856393769905651e+00 1.008609357556315089e+00 5.841973748095359298e-01 -8.665892586915198592e+00 -2.506557592163807158e+01
2.774779174108630286e-01 6.703383923467784444e-02 7.747439984592939810e-01 2.655086942401181371e+00 1.067100486989188912e+00 1.822476200086832754e-01 8.277277113034163136e+00 1.022158520696311079e+00 4.750764777389369087e-01 -1.021667611140501464e+01 -2.661635944612788407e+01
2.658267134170956281e-01 6.096789275621314341e-02 8.650363423879556812e-01 2.468728861489344784e+00 1.056395911867937354e+00 1.704756917305852992e-01 8.266033192750073866e+00 1.092211281744170925e+00 4.803631166054209700e-01 -9.646356052082332155e+00 -2.604603938680519803e+01
3.004096330782102808e-01 4.447969314174676780e-02 9.158342145663567191e-01 2.195720594068498954e+00 8.886932276900689764e-01 2.903536092499824361e-01 8.249337818994636251e+00 1.038747812806057880e+00 6.123801675249582743e-01 -9.351630464370053630e+00 -2.575131379909292662e+01
3.020831600952680329e-01 5.909992629725311503e-02 7.548524936822269549e-01 2.492079699277742311e+00 1.016298557563932503e+00 7.344618821343795734e-02 8.179502798153523102e+00 1.174470668199525392e+00 2.486945202890513684e-01 -9.825038432151856682e+00 -2.622472176687472611e+01
2.627714978624403619e-01 7.072969830192495089e-02 9.325748791513687186e-01 2.427833395055851717e+00 1.034024788430388364e+00 2.919982374901196609e-01 8.176868391250472712e+00 1.108376050907309285e+00 3.721755504026722505e-01 -1.053238606430191027e+01 -2.693206939902478325e+01
3.005581209617306238e-01 3.901534359362641285e-02 9.322494679973216680e-01 2.157406805947583717e+00 8.743873026676445281e-01 4.500061105931651984e-01 8.179152988422934811e+00 1.067416787788219246e+00 5.211915247438607679e-01 -1.005055920808151626e+01 -2.645024254280438569e+01
2.870698143534154978e-01 5.458013862487373635e-02 8.025689534172639750e-01 2.555200171724885116e+00 1.012847145655322301e+00 4.056985434011805003e-01 8.271134057114284843e+00 1.242540460218616083e+00 1.023201830409101731e-01 -9.649198684302028539e+00 -2.604888201902489797e+01
2.936907798322608287e-01 6.694322179317492572e-02 8.328044039990281089e-01 2.353395757007531230e+00 1.028471822036325145e+00 3.911616654198091236e-02 8.214793554250922725e+00 1.191748687015516062e+00 2.266092022815726637e-01 -9.866532659899320379e+00 -2.626621599462218981e+01
3.251820280092479476e-01 2.131929962971411407e-02 9.638936605967913795e-01 1.916183821967389012e+00 7.399411696050585130e-01 1.659148460974906869e-01 8.276931867717994606e+00 1.151263760162216876e+00 3.446893721612287464e-01 -9.802569718937881760e+00 -2.620225305366075119e+01
2.718371819080157015e-01 6.227182326821029124e-02 8.829776823459749568e-01 2.458074242019106848e+00 9.909353623701933067e-01 2.818624620960874516e-01 8.016585220391576172e+00 1.116508957805821822e+00 4.740318451204705852e-01 -9.773209040933288350e+00 -2.617289237565615778e+01
2.987246538710338628e-01 5.208105742847939784e-02 9.412728030238954879e-01 2.167701468508842044e+00 9.026374419487551704e-01 2.352662357223632150e-01 8.227571469140574578e+00 9.714014208097214720e-01 5.867108943388732456e-01 -9.103635126817998469e+00 -2.550331846154086435e+01
2.778627983805279644e-01 7.059790998415249597e-02 8.331162024066233185e-01 2.470017685404817254e+00 1.130342103541013721e+00 3.931999509979531848e-01 8.264779670025184544e+00 1.023676656168245103e+00 5.662632060210457396e-01 -9.608219006544814533e+00 -2.600790234126768397e+01
2.991116395930321636e-01 6.418919036007166012e-02 8.080448103580670782e-01 2.403020539278335477e+00 1.035741514362935378e+00 2.366038694934556319e-01 8.185527932966927267e+00 1.129583843247749186e+00 4.299966803909303081e-01 -1.087756516506787108e+01 -2.727724849979074051e+01
3.059119695216020451e-01 3.903440954468141016e-02 9.659638552692799696e-01 2.008713319564123800e+00 8.923256512211061864e-01 4.208240095250473933e-01 8.260174382991767317e+00 1.067844759268226973e+00 5.572299069527932858e-01 -9.768439725398351925e+00 -2.616812306012122136e+01
2.750913635751059960e-01 6.975825293165120733e-02 7.835757339328528470e-01 2.711073017352434000e+00 1.064543480436623835e+00 3.275190094638690264e-01 8.175797533177558307e+00 1.093169067561650998e+00 3.575329100333091148e-01 -9.767000992870592313e+00 -2.616668432759346175e+01
2.712157293202185349e-01 6.427443965473511600e-02 9.002328647641322235e-01 2.362706165626455856e+00 1.041195741652022111e+00 2.349281151332852091e-01 8.134938464824355009e+00 1.007108689574206295e+00 6.349458078187062426e-01 -9.915159114355468262e+00 -2.631484244907833769e+01
3.012672438796869523e-01 3.067234601985902032e-02 9.166257949667275806e-01 2.102189130777953441e+00 8.237355168085382928e-01 1.132166127619160800e-02 8.163440634594099521e+00 1.148168879616130234e+00 4.366518804380774554e-01 -9.633931434007294570e+00 -2.603361476873016400e+01
2.805024949399114176e-01 6.408854812325537331e-02 8.891068191829962775e-01 2.335810054710228734e+00 1.046526904977254313e+00 2.629519071673635522e-01 8.265828750903995825e+00 1.153124902152034892e+00 3.867344508328853792e-01 -9.951317034862761091e+00 -2.635100036958563408e+01
2.734074107102488771e-01 6.410621446218425779e-02 8.911573367821870040e-01 2.350821520017104316e+00 1.026693646684377681e+00 5.397279271122512601e-02 8.216674979335882867e+00 1.014198509473935417e+00 5.522031529908506542e-01 -9.937834013941561295e+00 -2.633751734866443073e+01
2.983501846620189579e-01 4.573529568613527579e-02 7.926228751223733937e-01 2.418206471617381670e+00 9.473804738837412476e-01 1.001319497945749593e-01 8.203898536650275020e+00 1.046086361777270213e+00 5.569405001342966344e-01 -9.663336159257873703e+00 -2.606301949398074669e+01
2.992393024377995592e-01 3.949514169083182674e-02 8.563660751917845371e-01 2.260994924807681272e+00 9.407009040011271583e-01 3.355571219975315156e-01 8.241278056434422794e+00 1.174789044111554936e+00 3.093836296949517006e-01 -9.517626261287190914e+00 -2.591730959601006035e+01
2.752843331709187713e-01 6.157278446846436298e-02 8.304831817899925861e-01 2.531177174443844713e+00 1.015240286644558010e+00 1.486930121330301002e-01 8.186744189192511456e+00 1.021016709178691251e+00 4.872688640417646155e-01 -1.029323717618515133e+01 -2.669292051090801721e+01
2.726934050175363611e-01 8.699844616362693850e-02 8.377186933520325285e-01 2.564607481340873463e+00 1.163435240610364296e+00 4.638241880749360835e-01 8.214670096849829406e+00 1.014627046508499220e+00 5.561762021775704667e-01 -9.038722360499285458e+00 -2.543840569522215844e+01
2.577823208103452446e-01 7.778187601391041428e-02 9.715780830455253980e-01 2.436881750442241312e+00 1.042364631812269238e+00 4.993425578085935457e-01 8.057842343041100364e+00 1.023077171241897787e+00 5.860923015606820385e-01 -1.110915670915748166e+01 -2.750884004388034754e+01
2.906278620639473620e-01 4.802689905181203867e-02 9.319209218881508994e-01 2.164243443775958564e+00 9.231221065812759141e-01 1.522901813908404400e-01 8.196211241099398137e+00 1.173739940335031484e+00 2.646831132214515492e-01 -9.685887846376381560e+00 -2.608557118109924744e+01
2.846716820109870261e-01 5.572230920733330095e-02 8.707423012989279343e-01 2.296083630992071356e+00 9.937044921956368349e-01 1.615479613049713992e-02 8.276622294558425352e+00 1.031324928694941079e+00 4.638160534672808311e-01 -9.751252461421280771e+00 -2.615093579614415376e+01
2.931189263647684395e-01 6.916391567506889604e-02 7.918483191181895364e-01 2.477027628592219699e+00 1.052948178987597627e+00 7.892319715491513676e-02 8.279511207262334693e+00 1.184749861782056435e+00 2.226336939010060689e-01 -9.215541919868464049e+00 -2.561522525459132993e+01
2.827553746478705943e-01 5.813903939080201921e-02 9.787523592573269537e-01 2.241329964408729225e+00 9.223997190779504862e-01 4.664710022472313700e-01 8.064756698910064969e+00 1.139490153380503301e+00 3.132218750795470186e-01 -1.068734706194452855e+01 -2.708703039666739798e+01
2.938586719541225190e-01 6.792256646529561126e-02 9.305583603900972056e-01 2.211855034113617169e+00 1.023177357613139105e+00 4.884051259030486314e-01 8.215243826433171748e+00 1.109447987297587979e+00 4.725280171337731261e-01 -9.459432950974260734e+00 -2.585911628569713017e+01
2.665260378304082356e-01 8.104366041519009412e-02 8.554674135737196927e-01 2.511322790545110983e+00 1.096472143949263289e+00 4.242725502817390471e-02 8.121067133810889516e+00 1.088279909506057130e+00 4.967245371127777531e-01 -9.131230773401149747e+00 -2.553091410812402273e+01
2.823330509164579949e-01 6.048505395606174756e-02 9.873273350353649613e-01 2.180657122792783120e+00 9.272925161903107227e-01 8.941839395088768683e-02 8.202084354877580807e+00 9.611815927007985039e-01 6.303198769152720260e-01 -9.233887802769167763e+00 -2.563357113749204075e+01
2.748310473745938509e-01 4.747487731580407599e-02 8.756503811543504545e-01 2.419331401259608327e+00 9.567067876618668976e-01 2.643093618238120945e-01 8.212647734972168934e+00 1.147436709463038440e+00 3.174757677103450249e-01 -9.214628088865005395e+00 -2.561431142358787838e+01
3.081835520755207281e-01 6.190314888325187254e-02 8.512790385826880524e-01 2.194824823957599591e+00 1.020593037237167211e+00 1.173389722667790291e-01 8.269303433232597200e+00 1.047599165531795329e+00 5.725680833138655501e-01 -9.553831236551978634e+00 -2.595351457127485162e+01
2.993116685494099927e-01 4.969043076651138979e-02 9.919795636817426709e-01 2.083428775620225437e+00 8.716895423383443919e-01 2.725491266096885523e-01 8.163728421478188224e+00 1.046354687569319708e+00 4.516235965775923233e-01 -1.010849762335349311e+01 -2.650818095807636610e+01
3.006726544849301908e-01 4.351223804499513431e-02 8.439778036097358438e-01 2.287417910462471227e+00 9.182762448358607887e-01 1.461132434632078647e-01 8.142959546279437077e+00 1.186652001323846406e+00 3.451680042845071128e-01 -9.096347679652950546e+00 -2.549603101437581998e+01
2.747300411343981397e-01 6.865277419931804792e-02 7.570690823900001476e-01 2.779992293154761818e+00 1.114929137953506455e+00 4.950631096823986388e-01 8.196267029204561183e+00 1.108613477663932478e+00 4.487848577416109208e-01 -1.037015362461649914e+01 -2.676983695933937213e+01
2.826056742165706792e-01 6.029540895810248796e-02 7.885184392971438250e-01 2.555613625024987456e+00 1.067628522171724326e+00 2.830169650984549201e-01 8.252971879422343449e+00 1.237572119530735648e+00 1.970211050169705658e-01 -9.301412467566997577e+00 -2.570109580228986701e+01
2.754099834919231382e-01 7.088584002500865344e-02 6.737830771604205182e-01 2.878564474431879461e+00 1.158328161345309582e+00 4.367048497738362789e-02 8.211524848418076061e+00 1.115737111620831001e+00 4.032170947980233677e-01 -8.184216474840624755e+00 -2.458389980956349419e+01
2.790191628873180951e-01 7.232166529287911705e-02 6.817851446020850581e-01 2.909830086083012635e+00 1.134805727331352099e+00 2.201990652802421344e-01 8.291483809019908335e+00 1.061103048569083107e+00 3.887982220339196715e-01 -3.583817773119967143e+01 -5.223786106592253731e+01
2.796880216828215859e-01 6.735664339087749086e-02 7.051201386224241752e-01 2.836226996947690537e+00 1.115258837979197226e+00 2.373067984392071006e-01 8.264827633821992592e+00 1.071621178007386987e+00 4.391479203561914346e-01 -8.603071116153039100e+00 -2.500275445087590498e+01
2.922485037256219997e-01 5.802444819761710254e-02 8.283489077763344088e-01 2.402997856801053267e+00 1.055732123393099187e+00 4.531067810760334713e-01 8.238848296587500286e+00 1.209509533304852447e+00 2.184061511653192511e-01 -9.635315217322762749e+00 -2.603499855204563573e+01
2.668387388284661488e-01 8.115319143799915036e-02 9.599736950218685783e-01 2.361553474740961001e+00 1.070995484214202875e+00 3.574283147068574307e-01 8.194720151350216142e+00 1.046866160252367450e+00 5.157251841415888549e-01 -9.132429266694458647e+00 -2.553211260141732808e+01
2.937232931531355562e-01 4.232423229076870408e-02 9.780376352958799480e-01 2.115946230773786407e+00 8.381543576031699194e-01 1.696278032151768977e-01 8.173787856231260918e+00 1.025493447740792874e+00 5.782931879725090596e-01 -1.077546748595555215e+01 -2.717515082067842158e+01
2.907935807473173151e-01 5.291595669052080037e-02 8.894603682652082455e-01 2.320789582921442218e+00 9.332865268127312763e-01 2.486425413833420750e-01 8.233571451708396438e+00 1.024790803814954465e+00 5.940363539738591214e-01 -9.589818018010696221e+00 -2.598950135273356565e+01
2.876130647213233082e-01 8.129694659116611100e-02 7.056782672385998323e-01 2.775137859175992538e+00 1.166633878506196265e+00 2.054520132411770117e-01 8.278324210523628324e+00 1.167806563115529883e+00 2.528311952228978754e-01 -9.190235663942608824e+00 -2.558991899866547470e+01
2.777987490137258098e-01 8.213089464280214080e-02 7.297194262769450823e-01 2.731337827911687555e+00 1.155828565360708327e+00 5.516390122655095984e-02 8.206666591473474881e+00 1.069033413920833731e+00 3.906271267357332988e-01 -9.312659780989541503e+00 -2.571234311571240738e+01
2.820698488984834107e-01 5.922840429216656016e-02 8.657263558510481793e-01 2.427604116487261710e+00 9.720791993062851688e-01 2.240231844481828660e-01 8.151303396172913551e+00 9.788742332257100998e-01 6.221439125420147320e-01 -9.493145361055084663e+00 -2.589282869577795410e+01
3.003067731620411296e-01 5.774189636465416886e-02 8.882698370800151677e-01 2.256825819575850378e+00 9.741426976141966954e-01 3.888047515148160826e-01 8.224699700714957373e+00 1.252639348138907316e+00 1.213177637939812925e-01 -9.426535698529939111e+00 -2.582621903325281210e+01
2.928876807959244211e-01 5.167495895320694393e-02 7.894206832768220217e-01 2.440065151346822336e+00 9.997644673791881154e-01 8.802544243759785614e-02 8.231402251942524728e+00 1.236185218546980380e+00 2.070356182848698268e-01 -8.960524879083926919e+00 -2.536020821380679635e+01
2.967671347950300298e-01 5.781322076653263448e-02 8.843287706509548318e-01 2.260018604051527102e+00 9.533115489996835112e-01 1.986883399693083474e-01 8.049157801559070791e+00 1.212592463224049233e+00 2.825847470151856555e-01 -9.625273617210176269e+00 -2.602495695193304215e+01
2.826768709424316572e-01 4.496286663069527095e-02 8.554730824435847758e-01 2.399157299150717737e+00 9.502884622575547002e-01 2.746614684821199748e-01 8.157998489831307154e+00 1.150744313708180755e+00 3.977714844659701043e-01 -9.148240992110167724e+00 -2.554792432683303360e+01
2.964759329672163046e-01 3.572418315631901292e-02 9.629807150369770197e-01 2.052609120748051907e+00 8.743716927593879751e-01 2.594112061398667901e-01 8.197529627103586236e+00 1.033919342947076991e+00 6.047984557039942644e-01 -9.593395541553014993e+00 -2.599307887627588087e+01
2.829703308219956304e-01 5.884636734056396951e-02 8.488456286028384090e-01 2.414584749984737932e+00 9.833070365787082157e-01 6.718159114324778747e-02 8.258052424620643706e+00 1.015896851432465553e+00 5.221303532206036380e-01 -1.040864500475134946e+01 -2.680832833947421889e+01
2.785929176109058769e-01 5.724438416576643068e-02 9.308521524157028493e-01 2.244864388971632430e+00 9.966427825117202266e-01 2.242304066457251333e-01 8.239773548459977448e+00 1.025339131770776291e+00 5.318779256855581394e-01 -9.649230889827784097e+00 -2.604891422455065708e+01
2.907555319890736678e-01 5.922554387348279853e-02 9.739355063149426339e-01 2.163892867797169828e+00 9.226596681268341982e-01 3.215798524877997999e-01 8.007768282294360773e+00 1.185325658538125992e+00 2.772141178345197687e-01 -9.267106373359631277e+00 -2.566678970808250071e+01
3.141110093850550955e-01 6.313376560256807324e-02 7.567015093261351133e-01 2.381257506780374289e+00 1.066817610301573849e+00 1.207914284857928844e-01 8.289826293456815876e+00 1.152598224668936133e+00 3.508894528116268674e-01 -9.634393907408629332e+00 -2.603407724213149876e+01
2.711912613716050413e-01 6.403805029348283440e-02 7.678669934015142085e-01 2.776249840473698605e+00 1.090701746644892056e+00 4.960775273162422727e-01 8.205439184238825234e+00 1.063322419999728652e+00 4.935786632396332863e-01 -1.221224621856510595e+01 -2.861192955328797538e+01
2.852117770462420099e-01 6.514339097973000092e-02 7.490105169545481223e-01 2.639728573512399645e+00 1.132907224713481931e+00 3.456072346871765233e-01 8.258062561092303966e+00 1.041855150935024454e+00 5.830180240197631036e-01 -9.917474884868489937e+00 -2.631715821959135937e+01
2.995813050306191383e-01 5.508367753671536415e-02 8.631205414210517679e-01 2.219084395743943894e+00 9.850884661194265757e-01 9.251145592541076823e-02 8.144670762020703947e+00 1.103636181554078277e+00 4.263663047608625689e-01 -9.058860068209625638e+00 -2.545854340293249507e+01
3.212741812917685458e-01 4.554532712952302775e-02 9.111237551824916681e-01 2.038747375827157704e+00 8.745205921722372100e-01 4.525363579811325643e-02 8.279001644636240442e+00 1.204208277378288727e+00 2.517680330926026500e-01 -1.049012164229568356e+01 -2.688980497701855299e+01
2.720428825272450668e-01 7.918843434155158068e-02 8.072195273909945623e-01 2.607067894951226261e+00 1.179672811585575687e+00 4.597376149860101791e-01 8.287580443204776159e+00 1.109646761644968116e+00 4.533721934438510459e-01 -9.791377206343597095e+00 -2.619106054106646653e+01
2.911153396252739167e-01 4.617308669800620352e-02 8.957053131300840576e-01 2.273532131639944609e+00 9.188604390440853198e-01 2.463032352033081018e-01 8.153141029903004267e+00 1.239049628416324822e+00 2.352475104661335692e-01 -1.007796190409645476e+01 -2.647764523881932419e+01
2.899887833512546087e-01 5.289131787640586474e-02 8.244967631263855345e-01 2.465268832404230448e+00 1.005585761408687606e+00 4.459291089668610542e-01 8.289851232042638074e+00 1.053671539467613272e+00 3.654965858752570185e-01 -1.010639612159935297e+01 -2.650607945632222595e+01
3.099115336527785702e-01 5.988005113287355602e-02 9.164164464443487201e-01 2.079825514294266320e+00 9.590532232317195982e-01 2.388052237380794418e-02 8.281147575025082475e+00 1.048887440269146154e+00 5.350606883870501207e-01 -1.004548387557902345e+01 -2.644516721030189288e+01
2.687361970328868699e-01 5.520175542593827589e-02 9.660045853326745258e-01 2.290530353648792872e+00 9.642884568598775186e-01 3.006513415250712251e-01 8.203196747341094053e+00 1.121943423979293364e+00 3.456541824918879513e-01 -1.023399464585929053e+01 -2.663367798058216351e+01
