# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.125
#         # Redshift Binning: 5 bins (0.001 ≤ z ≤ 2.5)
#         # for n(z) Euclid-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 100
#         #   - l_bins: 80
#         #   - l_max (WL): 1500
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameters: 
#         
#             #       - Omega_c: 0.2595584093001346
#             #       - Omega_b: 0.04904844290657439
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.06
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 1.72
#             #       - eta1_IA: -0.41
#             #       - beta_IA: 2.17
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Ombh2: 0.02268
#             #       - Omch2: 0.12001980846038225
#             #       - Omnuh2: 0.000644866570625114
#             #       - Omega_nu: 0.0013946076354349349
#             #       - Omega_m: 0.3100014598421439
#             #       - Omega_cb: 0.30860685220670897
#             #       - fb: 0.15822003848482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameter priors:
#         
#            #       - Omega_c: [0.1,0.8]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: [0.0,0.5]
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: [0.0,5.0]
#         ##############################################################
#              Omega_c          Omega_b          h          log10As          ns          Mnu          log10T_AGN          a1_IA          eta1_IA          beta_IA        log_w   log_l
2.751626476062173920e-01 1.399964852638403527e-02 7.690669713024045340e-01 2.667231160860508155e+00 7.554647936402545394e-01 1.418888271287473413e-01 7.672383198629617596e+00 3.434565674386542256e+00 -4.344480103076183042e+00 2.454927868600758067e+00 -2.685533577467839805e+01 -2.393630903866326420e+01
2.761682776903263692e-01 1.263275088082411665e-02 5.873010882861122717e-01 3.287647437858017163e+00 8.938516841998802587e-01 3.637642059011024775e-01 7.942532407469725442e+00 2.778129163571930960e+00 -1.147875239595145480e+00 2.858298386303876892e+00 -5.146896646633069849e+01 -4.854993973031557175e+01
2.693157760542179702e-01 2.979111212043920182e-02 5.679477870075417822e-01 3.283433921288305690e+00 9.897564739114295129e-01 3.263158151464284895e-02 8.088524943865087025e+00 3.536491143949820781e+00 -4.581315006602999063e+00 4.489545192574436072e+00 -8.681067902732209518e+00 -5.762041166717080110e+00
2.488810667913726182e-01 5.635417824220830679e-02 5.911971728579036300e-01 3.517894317621231171e+00 1.118937529908736295e+00 3.699374204411393086e-01 8.053223757052391463e+00 -1.434303130889666988e-01 1.630083518712872603e-01 2.635518329595327280e+00 -1.817423828006087660e+02 -1.788233560645936393e+02
2.451231004129459379e-01 3.384416302464626075e-02 9.665822194072776208e-01 2.480640965374557361e+00 7.779254303488103428e-01 2.278420751841891967e-02 7.706873932844507280e+00 1.655393413361366584e+00 -6.694916184006416415e-02 2.171260811226080722e+00 -1.264821165609176390e+01 -9.729184920076631826e+00
2.551002752305939758e-01 4.474355145993559602e-02 5.845058672575597081e-01 3.430049846331391095e+00 1.094500280000222592e+00 2.433974441225332797e-01 8.203864617247319302e+00 4.099219122730213272e+00 -1.376156095539582402e+00 3.757879956637170338e+00 -6.686563908968919634e+01 -6.394661235367406960e+01
2.529135198494272818e-01 6.149772000089528956e-02 5.280457356739353125e-01 3.679594318497141803e+00 1.071916917078288733e+00 7.402890233757847271e-02 7.879125629215565141e+00 4.017593130638406507e+00 -2.866807076365779139e+00 2.406243589991845511e+00 -4.582183470883215648e+01 -4.290280797281702263e+01
2.878231199516829708e-01 1.176082622621598371e-02 9.107205353323277741e-01 2.345004937853383709e+00 6.515985304248586019e-01 2.873050108648734779e-01 7.709833743707064535e+00 2.545864422468554267e+00 -3.179859073253651580e+00 2.133866944752700334e+00 -1.639478573613116552e+01 -1.347575900011603522e+01
2.876012555605154120e-01 2.382953429193862202e-02 7.497596188412947171e-01 2.710947527620771069e+00 8.597724063568361608e-01 4.918897473979034207e-01 8.111772229073361373e+00 2.185534018917478782e+00 -2.450923677613596752e+00 9.808175449935774282e-01 -1.759862286747874904e+01 -1.467959613146362052e+01
2.198699460805563222e-01 9.970634374860024018e-02 6.783346150920145368e-01 3.419851015396204730e+00 1.167757236782862140e+00 6.106569772825087838e-03 7.736596261613843950e+00 4.842900409228134251e+00 -1.213954856340736299e+00 1.861128967799750455e+00 -3.168730081729431802e+01 -2.876827408127919128e+01
2.483678441421034444e-01 5.772388867320214778e-02 8.170594213510208315e-01 2.802816997115218811e+00 9.545431868850087209e-01 8.053709201744335688e-02 8.037969545585740505e+00 4.000761832578888288e+00 -2.871247195076191083e+00 3.663317312484597466e+00 -1.265758986370087769e+01 -9.738563127685747389e+00
2.781211343405848302e-01 1.246687933215911634e-02 6.480706884701215031e-01 2.934298207719423068e+00 8.362689905897462417e-01 7.597516637872081535e-02 7.815627266307862975e+00 2.750007456839044906e+00 -2.933649975341101612e+00 2.718804430004124750e+00 -1.831547443918163864e+01 -1.539644770316650657e+01
2.596731019454946998e-01 4.871036405555840415e-02 6.549190889276721439e-01 3.288785100372345838e+00 1.047566626154766256e+00 4.449856172730806136e-01 7.872257696340109412e+00 3.316078628967975561e-01 1.601266881915175411e+00 1.074321085832399270e+00 -1.593884141151486347e+02 -1.564693873791335079e+02
2.864966056165094699e-01 2.711145564943708008e-02 7.374809851823627138e-01 2.722558438569624428e+00 8.722945638651966593e-01 4.001112804233390441e-01 8.155819818078182237e+00 3.751731105736441307e+00 -2.279202398774242688e+00 1.900800250681848880e+00 -4.351326622053720428e+01 -4.059423948452207753e+01
2.423836290446973740e-01 6.002120086496106482e-02 5.673175117014400692e-01 3.856189993176666775e+00 1.148498448329541954e+00 3.737599339197538173e-01 8.199920159448856438e+00 4.912497980068916803e+00 -4.272859705468028402e+00 3.909118041344104011e+00 -2.727481871650936682e+02 -2.698291604290785131e+02
2.776764632490740237e-01 2.068619056594766387e-02 6.513801525650917412e-01 2.924705171291311689e+00 8.758739436425322378e-01 7.499040578925486589e-02 8.000250972828537144e+00 3.773743582179553968e+00 -2.748488853385857578e+00 4.973062452738413519e+00 -1.216314535178704048e+01 -9.244118615771908409e+00
2.519693783407442877e-01 2.892542995466507172e-02 6.798617732518230650e-01 3.238114608445347375e+00 9.183475071783653298e-01 4.639833021925698908e-01 7.903816476561237536e+00 1.807681654722816944e+00 -1.172308596030418926e+00 3.262427459600187429e+00 -1.298885826770245799e+01 -1.006983153168732592e+01
2.721863701447423400e-01 3.743764338343231329e-02 8.047387549095759152e-01 2.630064144867520604e+00 8.300901383180572246e-01 5.596905450207911858e-02 7.733626460361632482e+00 3.853192942952464506e+00 -4.305269250713115170e+00 1.176542439420871222e+00 -1.991506349267291753e+01 -1.699603675665779079e+01
2.726879733822838436e-01 3.961576902779796738e-02 6.673510740740513647e-01 2.955275583117985327e+00 9.848619884268237090e-01 1.299318630677506192e-01 8.162682916481196926e+00 3.526077468813824112e-01 -3.658459726024705372e+00 2.554302239082339998e-01 -1.401809562260509878e+01 -1.109906888658997026e+01
2.533703411472619793e-01 7.285674146833152898e-02 6.859591474754633822e-01 3.155182011456659108e+00 1.008893972479714796e+00 7.229690763231799711e-02 7.621950721132236595e+00 3.507229308540356527e+00 -1.910984052108453124e+00 1.312955151494487716e+00 -3.353132853403405989e+01 -3.061230179801893669e+01
2.172597060340257236e-01 6.763470785378772332e-02 9.384905621941964649e-01 2.883527014476589656e+00 9.034642728623272223e-01 1.658598270518198969e-01 7.696072610518789325e+00 1.215917612102570544e+00 -7.200016334799492768e-01 1.893310543381132138e+00 -3.386817834441072250e+01 -3.094915160839559221e+01
2.935993444597641555e-01 4.002567879894806252e-02 8.546742988953864861e-01 2.376050197257259189e+00 8.029351778188414945e-01 7.768656137031620945e-02 7.841664850553526023e+00 2.907543873040706828e+00 -1.672574557711232757e+00 2.549127744858687539e+00 -2.359343604922441173e+01 -2.067440931320927788e+01
2.532490294110789630e-01 3.222263187567903087e-02 8.499140151120145870e-01 2.673500272435747505e+00 8.507829367757369088e-01 2.246881334194543722e-01 8.167040324601794410e+00 2.432226721548333970e+00 -1.875802482705151153e+00 4.235002149721875497e+00 -1.164425185760822501e+01 -8.725225121593094713e+00
2.330665467089867715e-01 7.419239925776793809e-02 8.207787973379581103e-01 3.094507262287642391e+00 9.314816593133050660e-01 2.819151842222634707e-01 7.835482955631914770e+00 4.347427164788035370e+00 -3.792633776334856321e+00 1.673429223915837039e+00 -1.445533050901459760e+01 -1.153630377299946907e+01
2.566501325398955480e-01 6.513859311736552860e-02 6.509813346731971873e-01 3.238567827533287868e+00 1.059918272912100168e+00 2.587404221614132416e-01 7.871690800961368417e+00 -7.033587219603898433e-02 3.200251774405307614e+00 9.990602697749439987e-01 -1.670909506326711735e+01 -1.379006832725198350e+01
2.677874082915005505e-01 3.815675643830210989e-02 7.664183554495775930e-01 2.682479884920546453e+00 9.356595543606307519e-01 4.538229889012174167e-02 8.176323294944170428e+00 1.985340853185722843e+00 -1.498782324820453482e-01 3.452733920332138329e+00 -1.478702978249201649e+01 -1.186800304647688797e+01
2.639119013642016731e-01 2.490346555020126265e-02 6.651757553226846920e-01 3.092375840122280728e+00 8.826726233790689324e-01 2.140055058325384119e-01 8.001219809499058755e+00 3.896022964384053822e+00 -2.578588140990487609e+00 2.768695224519612363e+00 -1.370074346622408612e+01 -1.078171673020895582e+01
2.557332181095914869e-01 4.733130060111359616e-02 6.481006082863571827e-01 3.192832615188051726e+00 9.406548909855885210e-01 9.875732145667948103e-03 7.789797902970669874e+00 1.823485921154137657e+00 -4.880383813703907947e+00 1.936258655267935058e+00 -3.181035173225626878e+01 -2.889132499624114203e+01
2.404712702356818499e-01 3.555879037801225329e-02 9.100939784666561838e-01 2.694884178422334742e+00 7.892349976706172221e-01 2.364584441351277322e-01 7.697581443863478867e+00 2.458441420680924416e+00 -4.706636641622882422e+00 4.612606566969800426e+00 -1.230829604918883646e+01 -9.389269313173707943e+00
2.677277466575865295e-01 2.948266354501136860e-02 9.855787567076982336e-01 2.351940079889062840e+00 6.805178295200008387e-01 1.421930314183049160e-01 7.725575721586344535e+00 3.933318050321764403e+00 -3.812962254193184020e+00 4.753749516288966248e+00 -3.004864265378632027e+01 -2.712961591777118997e+01
2.957890637336698658e-01 1.376656318590582274e-02 7.740173388351608841e-01 2.549809698700891580e+00 7.336097007176659579e-01 2.374440785412921251e-01 7.614531806528279212e+00 2.328678441577192615e+00 -3.440100882630813039e+00 3.455056292562618925e+00 -1.283041929157952410e+01 -9.911392555564393803e+00
2.613818829969620783e-01 5.962663772455407268e-02 6.111688850213357060e-01 3.252618853525592435e+00 1.156582950982705915e+00 2.328564483707713517e-01 8.146702670541388969e+00 3.546261711221569968e+00 -2.831514522126930000e+00 1.494589515211992126e+00 -6.856022701138061848e+01 -6.564120027536549173e+01
2.940062740163130184e-01 1.068350946413741502e-02 8.238083864477616647e-01 2.368467649563187116e+00 6.966155210995816915e-01 2.691922136472868488e-02 8.052565265165487318e+00 3.808326503509459116e+00 -3.741307645626643641e+00 3.137268289243936081e+00 -1.280954452684458644e+01 -9.890517790829454370e+00
2.768300958054104588e-01 4.443956556205147512e-02 8.128307922268132035e-01 2.548028343939863216e+00 9.077971838924658865e-01 1.281911304268278373e-01 7.999272373417303683e+00 6.928399672426355238e-01 7.408434271914465796e-02 2.618885812715871175e+00 -1.374849366686736474e+01 -1.082946693085223444e+01
2.805063319021393609e-01 1.410833174366155594e-02 8.707574273016923661e-01 2.451405092933983454e+00 6.916941053574702236e-01 2.676907670910443904e-01 7.836325619590908786e+00 -8.450289635419334644e-01 -2.583640995702827237e+00 4.628362688881283660e+00 -1.136079436964710965e+01 -8.441767633631979351e+00
2.980613760247312061e-01 1.350965570510807845e-02 7.370635122456389299e-01 2.622975386673488174e+00 8.025911746600254970e-01 3.264472094591759910e-01 8.218793834153958144e+00 9.647155248287555551e-01 -1.294936269845512467e+00 3.905019065489385710e+00 -1.240857758828708413e+01 -9.489550852271952053e+00
2.596261041897638955e-01 4.457417346728048679e-02 7.730633239910521537e-01 2.913256026839993851e+00 8.650302122557342877e-01 2.914043778184876587e-01 7.819145536964361654e+00 2.557105099143890392e+00 -3.242324071041136069e+00 1.963786937009783351e+00 -1.773959635991136352e+01 -1.482056962389623678e+01
2.734853929453270327e-01 3.513426253101632063e-02 6.307771330702011126e-01 3.083960180737465251e+00 8.911830078813960387e-01 2.027821443803579093e-02 7.739347083312173581e+00 1.581671664926320275e+00 -4.330054272839856111e+00 2.914445230018077204e+00 -1.898803302625612233e+01 -1.606900629024099203e+01
2.356340562392813809e-01 6.870579253991956903e-02 9.754834754622266901e-01 2.773283289294569798e+00 8.293634905831778203e-01 2.351249570953886092e-01 7.673621485409060305e+00 3.837051818616506793e+00 -1.874405772994345298e+00 3.466917023258386799e+00 -1.446590318834043742e+01 -1.154687645232530890e+01
2.513914359486004169e-01 4.036503504618304400e-02 6.074964794715443928e-01 3.482786494534616750e+00 1.040645961229322403e+00 4.549024433798621869e-01 7.950173938726901923e+00 2.492099176363101520e+00 -1.151029993975527521e+00 2.228030451488709485e+00 -3.943385065291302283e+01 -3.651482391689788898e+01
2.503728519904547811e-01 3.444499283450228044e-02 6.271293542000275778e-01 3.322397377401443030e+00 1.024405309603961811e+00 3.477078246720702870e-01 8.149218256893464130e+00 -1.592447852906184735e-01 -4.955098746594298831e+00 2.862028279179070545e+00 -1.031559053956757026e+02 -1.002368786596605759e+02
2.350077163462286345e-01 5.126255743806156645e-02 7.781140064695931668e-01 3.054545569085011181e+00 8.706305563615162058e-01 1.471181829897253435e-01 7.664592590243572978e+00 2.932801529605754354e+00 -2.650957106764536775e+00 1.567011675693718686e+00 -2.097119642030786579e+01 -1.805216968429273194e+01
2.477522078919074944e-01 5.010543887631070670e-02 6.277429753470468166e-01 3.469972275449440868e+00 1.062575639073694678e+00 4.058332537686082930e-01 7.926845359465891860e+00 4.437978959118090927e+00 -1.387246475709674520e+00 2.861898148879219228e+00 -3.495350802852965444e+01 -3.203448129251452769e+01
2.381451401436588955e-01 5.551666292998904545e-02 5.734008639788439332e-01 3.624124277267019245e+00 1.018415700289413639e+00 6.065333768078506882e-02 7.704405887559499178e+00 3.724868732446484643e-02 -2.827262979542606303e-01 1.850824662802837972e+00 -1.637992264270834042e+01 -1.346089590669321012e+01
2.443017820707852061e-01 4.401505634317890575e-02 5.477893159772799780e-01 3.814769005510510347e+00 1.087455920717050883e+00 2.862851542100322000e-01 8.193540765915994228e+00 5.638658840883277179e-01 -4.028509362466792254e-01 2.139692351499824063e+00 -4.235780815038529568e+01 -3.943878141437016183e+01
2.994172031641855747e-01 1.378666947155577499e-02 8.480885791028959231e-01 2.307475301477373453e+00 7.052386319160047767e-01 1.479024906352497393e-01 7.726923570587461043e+00 7.014569340427021515e-01 -7.828471551441591458e-01 1.492878797762881016e+00 -1.812657444770333726e+01 -1.520754771168820696e+01
2.390150659967631985e-01 5.724994340123103903e-02 8.562484574239674906e-01 2.818893050226507491e+00 9.053806775091529646e-01 2.146111186109537217e-01 7.646912082868899674e+00 -3.846378109290427005e-01 -3.469298367545845529e+00 4.814540214331987755e+00 -1.733756983220588310e+01 -1.441854309619075103e+01
2.383628180496940308e-01 6.906804764616461534e-02 8.463700676835395065e-01 2.898992448666519728e+00 1.005168500063708725e+00 4.234234221004847809e-01 7.923839978761739289e+00 7.602443027549412591e-01 5.701052093599123793e-01 2.769471211861476156e+00 -1.917651228027466104e+01 -1.625748554425953074e+01
2.689801908318693036e-01 6.376160844181398557e-02 6.393679464305441762e-01 3.222795658811393515e+00 1.103344596739581185e+00 3.307048058906323362e-01 8.223985892505664808e+00 4.294894922172128204e+00 -4.306246166484452687e+00 2.032848882836157500e+00 -1.290530675407100247e+01 -9.986280018055870400e+00
2.850649749053225657e-01 1.735810042949352539e-02 6.687795345457174800e-01 2.906289378342252316e+00 9.488901481189315756e-01 4.585075353813748977e-01 8.210771553974636205e+00 2.420336841888447665e+00 -2.138164538400867620e+00 2.633379270484648149e+00 -1.258184819223954420e+01 -9.662821456224413907e+00
2.451529015396112510e-01 6.898702858020014372e-02 6.806165942532631519e-01 3.391779432579938192e+00 9.662182314347012024e-01 3.884776710347586093e-01 7.686408542125573007e+00 2.337236305446854345e+00 -3.182929152086424462e+00 1.488073394881143763e+00 -1.192527061208535955e+01 -9.006243876070229248e+00
2.383473415324764144e-01 3.739804998354884918e-02 7.514972538974633576e-01 3.022060477589278982e+00 8.494671639956725695e-01 6.928191883708784138e-02 7.656740582472324697e+00 -7.056444386603244467e-01 -4.030236034492297392e+00 4.732023427436462981e+00 -1.041025460719667706e+01 -7.491227871181545872e+00
2.769112705583770540e-01 3.564618625334462637e-02 6.810394566028723506e-01 2.971697512147858156e+00 9.234386370159486379e-01 2.530438131246618982e-01 7.798941379622328363e+00 6.810280149935366012e-01 -1.463944027103710965e+00 1.310339356923659881e+00 -5.761954463032660101e+01 -5.470051789431146716e+01
2.945948808413897391e-01 2.488881871061016104e-02 6.027693757689255305e-01 3.039304503623793785e+00 9.116644828382627352e-01 3.227638307234959036e-01 7.967928378510708676e+00 4.862435373110438164e+00 -1.447873363633236377e+00 2.225685640061962900e+00 -3.944750759948523182e+02 -3.915560492588371631e+02
2.444096618840553570e-01 6.793763096990179662e-02 5.342724879353610845e-01 3.861405070006384221e+00 1.139376858930377656e+00 2.252203760581500402e-01 8.131280481390369630e+00 4.405275035695995101e+00 -3.198002434262120275e+00 3.505120938364967298e+00 -2.437788388950062668e+01 -2.145885715348549994e+01
2.650480750997186719e-01 5.401046671340174049e-02 8.090927167040440349e-01 2.674189259511784211e+00 9.457003814277037401e-01 1.585906531941835285e-01 7.944177650727151985e+00 3.737092172209830920e+00 -2.879424457431345452e+00 1.986257836749110606e+00 -1.105359364167434677e+01 -8.134566905659216474e+00
2.640883841924671627e-01 4.852976512049883562e-02 7.857486249050915639e-01 2.818977004507339679e+00 8.535325565629918732e-01 1.787763433301018945e-01 7.611106474074339268e+00 1.462578773461101989e+00 -2.752409381633910357e+00 1.731618751342639539e+00 -2.249537693900531465e+01 -1.957635020299018791e+01
2.664978341587272426e-01 3.087675052554700317e-02 7.179990780094365199e-01 2.846848315496520065e+00 8.650048983135347758e-01 1.058484805167486664e-01 7.773428990935630445e+00 2.276366275458451938e+00 -1.132202024384578731e+00 1.649580819881509841e+00 -2.383973905793664372e+01 -2.092071232192150987e+01
2.500326320657441093e-01 4.099086460091742878e-02 9.048576458699184588e-01 2.604588229111969522e+00 8.484099009735925900e-01 3.246411676002227131e-01 7.733739209814385340e+00 2.791652231041435783e+00 -1.195531676048451342e+00 2.864668004256455625e+00 -1.226225094397627302e+01 -9.343224207961144501e+00
2.734767249615015494e-01 2.748397920601486355e-02 6.567315235393424988e-01 2.970483639539856391e+00 8.922070218217459381e-01 5.906763610298959577e-03 8.004280228378167550e+00 2.995605630862435476e+00 -1.825218715744268749e+00 4.353425589992555800e+00 -3.896453774989868180e+01 -3.604551101388355505e+01
2.703969354100685951e-01 1.124290400676435965e-02 6.832955400732390050e-01 2.887654843005253102e+00 7.959286892879279263e-01 4.965436733454064999e-02 7.831041971734683749e+00 2.060395397553902441e+00 -2.046232484888381720e+00 2.484620594455741127e+00 -2.923818402151987428e+01 -2.631915728550474043e+01
2.834697468637022988e-01 1.784854121021795664e-02 7.601187852139538181e-01 2.628086178783200388e+00 8.326789925498482292e-01 2.397476711018381446e-01 7.866776525748885973e+00 3.484395200021298322e+00 -1.901405788093266658e+00 2.312568845408693896e+00 -3.622940368133443201e+01 -3.331037694531930526e+01
