# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_bins: 50
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: 0.02268
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: 0.97
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: [-5.0,5.0]
#            #       - eta2_IA: [-5.0,5.0]
#            #       - b1_IA: [0.0,2.0]
#         ##############################################################
#              Omega_m          h          log10As          a1_IA          eta1_IA          a2_IA          eta2_IA          b1_IA        log_w   log_l
3.689859490396717456e-01 7.341899874007322691e-01 2.263722744523690267e+00 5.089330748988007969e-02 -1.053961817263914469e+00 2.587783230061720730e+00 -2.022613821130380352e+00 5.231885051651301577e-01 -1.611167646551834878e+03 -1.629925585460365255e+03
2.571093245429791341e-01 7.587929437053727577e-01 3.092744897926563485e+00 4.530118691983098245e-02 -4.298535370734093419e+00 2.978599514406013782e+00 -4.908324037389304451e+00 7.410842439051390507e-02 -1.316649519938042431e+03 -1.335407458846572808e+03
2.986311187754691066e-01 5.592185159659373017e-01 3.850063712670924509e+00 1.688221513405831153e+00 -4.334780707725426119e+00 -2.467434786652798806e+00 -4.443155124349101648e+00 1.221772987044554837e+00 -1.474100653914567147e+03 -1.492858592823097524e+03
2.659033690270118933e-01 7.705657562249130788e-01 2.875114182933205420e+00 7.153569806522721564e-01 -1.798692672418712668e+00 -1.187565413289810579e-01 3.325584288948729039e+00 1.596415569707268611e+00 -1.703883283569337209e+03 -1.722641222477867586e+03
2.741999829801257116e-01 6.376892878373660034e-01 3.600605330808781090e+00 9.478663050516367150e-02 -4.706991691749326634e+00 1.357410135809281826e+00 -2.073818716352817670e+00 1.564219428023080560e+00 -1.565593045087837481e+03 -1.584350983996367859e+03
3.036235796678355969e-01 7.820231760771592100e-01 2.569795937602851410e+00 4.633757962310376399e-01 -3.067537491736773703e+00 -4.654671633671236819e-01 -4.073813020576121602e+00 1.839325742486934923e+00 -1.774495114343852492e+03 -1.793253053252382870e+03
3.943917506457969013e-01 6.369493431107855486e-01 2.665186280540498664e+00 2.506833043200828115e+00 -3.338005805715602570e+00 -4.085747648852589009e-02 -5.550419924064353694e-01 9.959797934947056675e-03 -1.522177126997162077e+03 -1.540935065905692454e+03
3.662121347218050271e-01 6.084826063049368905e-01 2.956131653442064078e+00 1.982043334582614946e-01 -2.516218959052827220e+00 8.499014285729131757e-01 -1.075791866324537160e+00 5.851549419210555492e-01 -1.720476822708336613e+03 -1.739234761616866990e+03
3.036207983636871610e-01 8.220318861936061205e-01 2.445747253049094461e+00 9.243503339931544716e-01 -1.616961990809530292e+00 -2.373736447210372802e+00 -4.455988507810517696e+00 1.483014277237366008e+00 -1.628794799317269963e+03 -1.647552738225800340e+03
3.318544419531933021e-01 6.632631744824231124e-01 2.884693931616459928e+00 5.839604939149971585e-01 -6.480720631926528696e-01 3.978335419912326643e-01 2.969915117915706837e+00 6.660033763810644380e-01 -1.280309155977680348e+03 -1.299067094886210725e+03
3.013018577803950326e-01 6.709220090245611168e-01 3.130284485715966625e+00 3.363942919800848586e-01 9.045354119751980448e-01 1.139280230730754795e-02 -3.766716947082098255e+00 2.082047853586341812e-01 -1.427079173762247365e+03 -1.445837112670777742e+03
3.171258934617356973e-01 6.478696459812707253e-01 3.117366169524247166e+00 3.240490313428132652e-01 2.942805134589107752e+00 8.488992434242259577e-01 9.017872480914590483e-02 2.759515398303007405e-01 -1.558725795565952922e+03 -1.577483734474483299e+03
2.857739539091638803e-01 8.660613839393012103e-01 2.397168914297039155e+00 3.980687684406891691e-01 -4.647704649813447553e+00 1.230393026832228287e-01 2.571669242292934143e+00 9.196447841871615569e-01 -1.776356967522802051e+03 -1.795114906431332429e+03
3.245873020034696355e-01 8.198436188795572566e-01 2.262952952423867625e+00 5.307594479063837412e-02 -1.665324711580857819e+00 1.317455048753929603e+00 -2.671378763447673776e+00 1.202451472372676466e-01 -1.686082563845425739e+03 -1.704840502753956116e+03
3.006616338413418132e-01 8.274845845874854167e-01 2.350927840595661067e+00 6.819737711659135115e-01 -3.014744469142469629e+00 2.367735208248831213e-01 2.895962201418448956e+00 1.191103655813536832e+00 -1.270976967403728850e+03 -1.289734906312259227e+03
2.587731727904028500e-01 8.237967845075400142e-01 2.862272295107759490e+00 3.116018003772458300e-01 -1.637817079888290728e+00 2.471794274168410688e+00 -4.334531224821463802e+00 6.710707620776787952e-01 -1.443691714383782937e+03 -1.462449653292313315e+03
2.736417947732201483e-01 7.846792739326160504e-01 2.817998539667321722e+00 -4.346098517350238666e-01 -8.976322671805938569e-01 1.979193929405044017e+00 -1.188414728413865973e+00 6.097412643022548373e-02 -1.241192591257022514e+03 -1.259950530165552891e+03
2.826159970923550202e-01 7.029036457298803997e-01 3.063045467518653808e+00 -1.727899719189629479e-03 -7.110701777640091592e-01 2.328008945992600331e+00 -1.896278254782839401e+00 1.991825899920900200e+00 -1.390122090409858174e+03 -1.408880029318388551e+03
2.654600624085658445e-01 7.048984523143675407e-01 3.359741897177443093e+00 1.411011081045846716e+00 -3.536754536524982839e+00 1.499606393296836870e+00 -3.939119650966013353e+00 1.406435653919408946e-01 -1.742065207434937520e+03 -1.760823146343467897e+03
2.886039800008824985e-01 7.032338872076659975e-01 3.061911417147682002e+00 6.177228390361371169e-01 2.639010210002448176e-01 1.821639043537465419e+00 -5.260253643826189318e-01 1.244322826414285821e-01 -1.604090914436899766e+03 -1.622848853345430143e+03
2.905742823536074937e-01 7.611819216233948193e-01 2.697504313060371750e+00 6.802163035461106233e-03 1.386548317549024745e+00 2.663177352744336979e+00 -2.169396881804870336e+00 5.132297235802192326e-01 -1.675200534998669809e+03 -1.693958473907200187e+03
3.662715726207994016e-01 5.380829573270214938e-01 3.418187100469117112e+00 5.749073909688711126e-01 -3.495014690645400712e+00 2.315009443666249389e+00 -4.252688134945160847e+00 1.498318917126218563e+00 -1.413039869768546168e+03 -1.431797808677076546e+03
2.551535812523919033e-01 6.320738179968946602e-01 3.766814911201781690e+00 1.336751427984514962e-01 3.204671160219419335e+00 1.469552771660849189e+00 -9.601920812905451186e-02 2.062279289005415350e-01 -1.300370207342703679e+03 -1.319128146251234057e+03
2.702752423077922628e-01 7.023840323420007525e-01 3.207501690674382289e+00 1.470301579413111348e+00 -4.175862379617633735e+00 -2.596909590648088795e-01 -4.879641432122609146e+00 8.514597049469732060e-01 -1.454788635115122133e+03 -1.473546574023652511e+03
2.863734313992732927e-01 6.612524716785941337e-01 3.357978267106668024e+00 4.156113199094146893e-02 4.384691431535806316e+00 1.676753164998298296e+00 2.245820012279171607e-01 1.361919578736872083e+00 -1.285352362124723641e+03 -1.304110301033254018e+03
3.549986171276607871e-01 6.996527653734394558e-01 2.523232619891277118e+00 2.430646247560996898e-01 -3.616060591756453668e+00 9.061466066693046884e-01 -5.105970842018781042e-02 2.566579010185954246e-01 -1.140582539790320197e+03 -1.159340478698850575e+03
2.892521026225681191e-01 8.738051951966323561e-01 2.282673241484441284e+00 1.094955712951071192e+00 -1.177432516792244144e+00 -1.414344421685589381e+00 -2.372470683274090497e+00 8.240603588811556968e-01 -1.359334379674982529e+03 -1.378092318583512906e+03
3.586905996728945722e-01 7.107036874628328560e-01 2.497627766312127573e+00 1.197442673253651613e+00 5.492450434932223402e-01 -3.250991390719049079e-01 4.000952630852772529e+00 1.905449144284254714e-02 -3.880755246286460169e+04 -3.882631040177313844e+04
3.420453418696080550e-01 5.983253635637079126e-01 3.309917689220605030e+00 1.360448277340026380e+00 -1.103543359290757309e+00 2.009059838701086065e-01 -3.010251774785951184e+00 2.614709088727427133e-01 -1.573251115363549616e+03 -1.592009054272079993e+03
2.760264513642976536e-01 6.573203781955474501e-01 3.471121180418706320e+00 2.559892286213303336e+00 -2.641045014822239523e+00 -9.357452035954505476e-01 -2.656471256064806497e+00 2.189065840920736417e-01 -1.455445982406391522e+03 -1.474203921314921899e+03
3.938981943362988569e-01 6.810446838826157423e-01 2.337192189620330929e+00 1.203385406440240502e-01 9.837761761949526118e-01 2.578898874104675443e+00 -4.810894808191445549e+00 4.302241998223419461e-01 -1.844378949792970616e+03 -1.863136888701500993e+03
2.683406306127568142e-01 7.506470136821865591e-01 3.076410546368278709e+00 1.117105593368330929e+00 -2.183513996914121513e+00 1.249855181108650015e-01 -4.332685226384739074e+00 2.479962729805040844e-02 -1.575399513975874697e+03 -1.594157452884405075e+03
3.303474775846778622e-01 5.182589034744571332e-01 3.822025546505054550e+00 8.338515102123480460e-01 -2.980690165348225396e+00 6.732273630997678282e-01 1.839368610064204823e+00 4.062955085643571440e-01 -1.560078216462835599e+03 -1.578836155371365976e+03
2.654931273122033697e-01 8.716478023877776149e-01 2.510116351679399394e+00 3.514274525185232534e-01 2.685977379117847619e-01 -2.837150739685245782e-02 1.255594156417997098e+00 3.342322481090425068e-01 -1.766214705732502807e+03 -1.784972644641033185e+03
3.339259462818573443e-01 7.378437763410403694e-01 2.462130536071517994e+00 4.637278916611453639e-01 -1.880953682942738681e-01 -1.931374490893844609e-01 1.982602209204250343e+00 1.544083940189070470e+00 -1.656721891325144043e+03 -1.675479830233674420e+03
3.351349223153192725e-01 6.485228965458151862e-01 2.935559811144168307e+00 1.345614528882258298e+00 -1.915965926876774805e+00 -1.253980386411877923e+00 -9.375427118303258922e-01 1.275205015584840007e+00 -1.711794904636125693e+03 -1.730552843544656071e+03
3.186578122226332299e-01 8.130062917762794772e-01 2.287346911083266932e+00 1.451228341123186105e+00 -2.575972297062274485e+00 -4.483545091502776359e-01 -4.524333268521500528e+00 2.458068537907995843e-01 -1.400350455287482646e+03 -1.419108394196013023e+03
3.538062521159307527e-01 5.429921704158502394e-01 3.514637322516444673e+00 1.715432555661866587e-01 -4.443017105266391376e+00 1.283192805902825029e+00 9.225543604941579545e-01 1.149541147573085009e+00 -1.091444238511023059e+03 -1.110202177419553436e+03
2.809975387270787772e-01 8.929527664579810509e-01 2.313151213459930133e+00 7.129494961286138022e-01 -2.495546222466268560e+00 -8.281249880690255694e-01 -1.774235850468207865e+00 1.566820851558992755e+00 -1.614461916254709649e+03 -1.633219855163240027e+03
2.597101208168850484e-01 6.266958191885656504e-01 3.754276961111175481e+00 1.565492137468860179e+00 -4.214398909515582936e+00 6.173941077635225483e-01 1.025796271009635774e+00 9.030008791156263204e-01 -1.499954604462904854e+03 -1.518712543371435231e+03
2.967595171608631288e-01 7.951742801009551442e-01 2.537929941705075798e+00 2.007459490496578347e+00 -4.463580992823072968e+00 4.413168706637806693e-01 -4.189616921390475923e+00 5.180489111543118419e-02 -1.452419077722357542e+03 -1.471177016630887920e+03
3.119418871349734501e-01 6.627801233289136729e-01 3.111029447317685381e+00 1.868849840740338664e-02 3.874949372939067160e+00 1.453789022161593891e+00 7.616463135216395841e-01 4.994242786359972541e-01 -1.571829180616078929e+03 -1.590587119524609307e+03
2.922574855844297659e-01 7.574937442611566762e-01 2.785796487407073307e+00 2.112155593870346237e-01 -3.835231626831885343e+00 1.747988941116538797e+00 -4.805347568440002881e+00 1.007807399107917945e+00 -1.636814000335401488e+03 -1.655571939243931865e+03
2.732707781231430433e-01 6.241061053251348856e-01 3.641485451919783678e+00 9.539308199523253151e-01 -3.553092171917882958e+00 1.608233386577517798e+00 -4.443863271169410822e+00 1.685941329799493626e+00 -1.543934457241409518e+03 -1.562692396149939896e+03
3.101610987719783386e-01 6.851160719099242957e-01 2.927266633766177684e+00 2.543120597907137181e+00 -4.091131465220043673e+00 -1.238410044279691036e+00 -3.084733051424964678e+00 3.022436644086790025e-01 -1.653950241964257657e+03 -1.672708180872788034e+03
2.510758414298830954e-01 8.870151890217667923e-01 2.646048351624929129e+00 -1.051200185792371400e-01 -3.181838091389646017e+00 2.944715942102438255e+00 -1.946168233983744944e+00 1.341991958038326604e+00 -1.823261596776362921e+03 -1.842019535684893299e+03
2.505502702496888445e-01 7.934737796037404367e-01 3.054914420633434879e+00 7.298944161549894005e-01 1.558000823804693624e+00 -1.174812170591019722e+00 -1.135380940767717561e+00 7.050038361901851403e-01 -1.219047331638284959e+03 -1.237805270546815336e+03
2.958721075863283145e-01 5.616625591862928202e-01 3.831624768413456117e+00 7.889023623907887028e-01 -2.354188832878491233e+00 2.851778603561168524e+00 -3.487370070354727236e+00 9.038313636177690569e-01 -1.519537054322398944e+03 -1.538294993230929322e+03
3.128814173025423750e-01 6.799693856493289612e-01 2.970378474587831441e+00 -1.293336513356022621e-01 -3.210658543004480059e+00 2.982325990036862606e+00 -3.106664487884168935e+00 1.534233204689879448e+00 -1.464707578457753016e+03 -1.483465517366283393e+03
2.793818528616489050e-01 6.401790742092358100e-01 3.497373239771173647e+00 1.590357691474068247e+00 -1.394814372555170046e+00 -1.145241935392210308e+00 4.047365223173269300e-01 9.062241359819889208e-01 -1.473145653657634739e+03 -1.491903592566165116e+03
3.780046109917344355e-01 6.085787000246010159e-01 2.890673176896453533e+00 -8.880342987803135912e-02 4.422825846840641617e+00 1.300422680739541370e+00 -9.338574303260891440e-01 1.527852200330090948e+00 -7.021465120780487268e+03 -7.040223059689017646e+03
2.967658998073341436e-01 7.139607269638699183e-01 2.903520925792660634e+00 1.506938787313489847e+00 -4.090396779300001562e+00 3.170918358694745365e-01 -4.692683367257783011e+00 2.681329112191033204e-01 -1.490383401322717191e+03 -1.509141340231247568e+03
3.610078733022656916e-01 6.402699627096130053e-01 2.876622420600999153e+00 3.639347219316757531e-01 -3.320409573795441105e+00 6.181961609961463822e-01 -9.222266324647421243e-01 1.785620602974776094e+00 -1.399023009405484572e+03 -1.417780948314014950e+03
3.083672575955488937e-01 5.530862392543661743e-01 3.808015699724211167e+00 1.442713242901963788e+00 -3.839874111680806834e+00 1.576978355575961999e-01 3.084719054273531214e+00 1.478851892584591043e+00 -1.699929786476780464e+03 -1.718687725385310841e+03
3.727844527526287810e-01 7.652625251461238065e-01 2.115561695434388767e+00 6.311863791297076531e-01 1.477771491446926433e+00 -1.627672278816956197e+00 -4.178454589610507419e+00 7.636129732178333906e-01 -1.534153782520739469e+03 -1.552911721429269846e+03
3.590842671840446809e-01 6.975516606616336546e-01 2.605461240630265074e+00 6.566225002726531201e-01 5.287324743751886658e-01 -7.705814742441772225e-01 -4.350191979398610798e+00 1.214854788317487611e+00 -1.274769187074062756e+03 -1.292943905995863815e+03
2.881636016853316717e-01 7.830135066202597027e-01 2.720690978920205616e+00 2.054769134668811503e+00 -2.297971115722866386e+00 -2.180634841107398358e-01 1.672072859528492828e-01 4.472380234997141990e-02 -1.094046764113931886e+03 -1.112221483035732945e+03
3.916701067775347211e-01 6.428114382809843041e-01 2.608696063091501927e+00 1.005748500812924107e-01 -7.307177035896561534e-01 7.912370159272983372e-01 2.055928351498682360e+00 1.906310083692501989e+00 -2.124445786214845157e+03 -2.142620505136645988e+03
2.914913076916394452e-01 8.125348115442809771e-01 2.507482424161117329e+00 6.713926640116820721e-01 9.235639566935525124e-01 -1.047335419934063427e+00 3.706574820373678136e-01 8.761312071023066306e-01 -1.171801059934817431e+03 -1.189975778856618490e+03
3.077839468384684363e-01 6.134349571355866004e-01 3.433054883080838504e+00 4.173711408066260731e-01 -3.268340873250261680e+00 1.211983452211189416e+00 -2.641763813453874565e+00 9.874289541787262259e-01 -1.156636104841566066e+03 -1.174810823763367125e+03
2.943990093019387411e-01 6.766561427559674158e-01 3.132566790893894559e+00 1.622997884911994149e-01 -2.340300926612153276e+00 2.295823935095315349e+00 -4.081697880561496738e+00 1.901217572860759208e+00 -1.090093650904852439e+03 -1.108268369826653498e+03
2.932336295067253240e-01 6.904925760446645189e-01 3.140377144753009553e+00 4.672799152813134071e-01 -3.748926121816298362e+00 2.576190300845830450e+00 -4.193383865608457661e+00 3.656640996632685159e-01 -1.194625026224591466e+03 -1.212799745146392524e+03
2.516538467941175639e-01 7.490588416181555020e-01 3.191190613097393936e+00 4.797340025400620434e-01 -1.785373217686403446e+00 3.416483892422480295e+00 -2.849889862466925550e+00 3.682780105346896704e-01 -1.243292069130583741e+03 -1.261466788052384800e+03
2.769304327348713901e-01 6.601108903302961295e-01 3.423432257406707535e+00 1.432877756639351574e+00 -3.252598397011369435e+00 1.401660941107532032e+00 -3.582978206362916751e+00 4.804919871484385485e-01 -1.001816756361686203e+03 -1.019991475283487148e+03
2.503769934555502008e-01 8.334238608123514247e-01 2.881154851691102081e+00 9.221181785115284413e-02 3.100506063392780121e+00 3.709380457882689441e+00 -4.195610399274659841e+00 6.229110491226730328e-01 -8.647182490877160035e+02 -8.828929680095169488e+02
3.562119500053233523e-01 6.990608285158038671e-01 2.521931924573004302e+00 1.293556009379043914e+00 -1.087472173542871623e+00 -4.609618327131936866e-01 -4.783911978245019014e+00 3.552393263640822862e-01 -1.224773590402642867e+03 -1.242948309324443926e+03
2.565115893188256169e-01 8.388340231130274605e-01 2.734478187769796342e+00 5.692603922296477492e-01 -3.500551268658951276e+00 1.279345999223430397e+00 -3.744591563502737142e+00 8.755528794192755093e-01 -1.150883661967141734e+03 -1.169058380888942793e+03
2.560821541965835335e-01 6.685535674461948741e-01 3.526398045275506377e+00 -1.471657298233424171e-01 -8.036348315356045546e-01 1.644190251102224387e+00 -2.410520497460204581e-01 2.067764424889946273e-01 -1.272975051404280293e+03 -1.291149770326081352e+03
3.391651814461900671e-01 5.009292025469028742e-01 3.954841150670775463e+00 4.822961465459707497e-01 -1.881156171218976159e+00 2.283682692646152645e+00 -1.439980624602260839e+00 1.252269565961216413e+00 -1.167234508821549980e+03 -1.185409227743351039e+03
3.054561739526175934e-01 7.146980729667208321e-01 2.868852182580577281e+00 8.733683631761390842e-02 1.246661025979184600e+00 1.464270394237034090e+00 -4.641752635451509512e+00 1.827817441802183751e+00 -1.136536517112909905e+03 -1.154711236034710964e+03
2.952445583243615834e-01 6.268337428895086605e-01 3.451085912305833503e+00 1.142408134548780652e+00 -4.318629148738406087e+00 -1.669392625825816268e-01 -4.832639664140286229e+00 1.541156617934625883e+00 -1.271628325048491661e+03 -1.289803043970292720e+03
3.639606502244399078e-01 7.374204553072715163e-01 2.301931494286039825e+00 5.060654695361890276e-01 -5.840063539183475427e-01 1.684584801483524075e-02 -2.151646054946421138e+00 1.063538317594757698e+00 -1.155711886050834437e+03 -1.173886604972635496e+03
3.204779315829734410e-01 6.493229570247111004e-01 3.081053366962718698e+00 7.490100555191876452e-01 -3.817239962308773826e+00 6.717301059473665958e-01 -2.548570837215538010e+00 8.287711649097710964e-01 -1.210987160363349176e+03 -1.229161879285150235e+03
2.970237422525885407e-01 5.893209904361407236e-01 3.678180027747016467e+00 2.444594718016714907e-01 -4.928230008183601463e+00 2.641460455908124061e+00 -3.571699104089964827e+00 1.474634474499989523e+00 -1.125299077451094035e+03 -1.143473796372895094e+03
3.170294469079683597e-01 7.776026171535308507e-01 2.453695765438953735e+00 3.584958232992141447e-01 1.766675132985734642e+00 -7.225176563592663470e-01 1.083244965061817666e+00 1.439919886567027074e+00 -1.087875183100095455e+03 -1.106049902021896514e+03
