# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_bins: 50
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: 0.02268
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: 0.97
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: 1.0
#            #       - eta2_IA: 0.0
#            #       - b1_IA: 1.0
#         ##############################################################
#              Omega_m          h          log10As          a1_IA          eta1_IA        log_w   log_l
3.149886767049540626e-01 6.909056708704783833e-01 2.938229406131505961e+00 1.023792469051123533e+00 1.993271762931616564e-01 -8.703582532030895891e+01 -4.328893914951322017e+02
3.678691329667860832e-01 6.557590255127990764e-01 2.728653898395302591e+00 9.571314268913502232e-01 3.110750581936745363e-01 -8.744856571305012949e+01 -4.333021318878733723e+02
3.447144186694574008e-01 8.037200277176599350e-01 2.209495799885850431e+00 1.001422010593850054e+00 4.703336908089275070e-01 -8.237907414193841760e+01 -4.282326403167616604e+02
3.574476458682374624e-01 7.285220795805580352e-01 2.442293304254649300e+00 8.101191876212743281e-01 7.772867567928702925e-01 -7.652433388170993567e+01 -4.223779000565332353e+02
3.340385533111018823e-01 7.614001599670405795e-01 2.449584469782409180e+00 9.199448023246539208e-01 4.372688035032537002e-01 -8.431384372103138958e+01 -4.301674098958546892e+02
3.146483671185807407e-01 6.754851295154160606e-01 3.032584952745893236e+00 8.487877065806737065e-01 8.043834385880552773e-01 -9.212975372474693359e+01 -4.379833198995702332e+02
2.932896942240824645e-01 7.800051038371078604e-01 2.693187285688284138e+00 7.205226905491626255e-01 1.503835852192421108e+00 -8.148962397781849631e+01 -4.273431901526417960e+02
3.182401480210347855e-01 6.880141438329557824e-01 2.925236309912593313e+00 7.493012105791132527e-01 1.100358059111657738e+00 -7.754880072315245343e+01 -4.234023668979757531e+02
3.664374265656551444e-01 8.215635476169814710e-01 1.975751576349485950e+00 7.748742687152310182e-01 1.359831316402248191e+00 -1.014197530527133040e+02 -4.472733192275366036e+02
3.656143874540543903e-01 7.020841649376077243e-01 2.529702750808060951e+00 7.296289538939983998e-01 1.255915959001709048e+00 -8.716232482693067141e+01 -4.330158910017539142e+02
3.209080810275964368e-01 8.506534013114279702e-01 2.201357158890718146e+00 7.129285074453717286e-01 1.489127346088534587e+00 -8.100294194785408308e+01 -4.268565081226773827e+02
3.651870964451521262e-01 8.029803958413344045e-01 2.086578969784826043e+00 7.906742907203936355e-01 1.435234705257441234e+00 -8.442974644705805076e+01 -4.302833126218813504e+02
3.077932589216496595e-01 8.360818952501296586e-01 2.340660383502681796e+00 7.933544384897759372e-01 1.335777236454504191e+00 -6.724753198160908596e+01 -4.131010981564323856e+02
3.871789453228193789e-01 7.541298239807994186e-01 2.125233475682724915e+00 7.131679513759925371e-01 1.521895290930125100e+00 -9.005600575357652815e+01 -4.359095719283998278e+02
3.116688903613605843e-01 7.729654708193069990e-01 2.574318256254665371e+00 7.025957814171075455e-01 1.235592450385814445e+00 -7.850898117794054087e+01 -4.243625473527637837e+02
3.761348998620960282e-01 7.162706922564945344e-01 2.376871849756297284e+00 6.540846153601957980e-01 1.665940074443165386e+00 -8.674991282210169175e+01 -4.326034789969249914e+02
3.547413307763296331e-01 7.965853788151853188e-01 2.181236029605290394e+00 8.379537675092016968e-01 1.003504005920000886e+00 -7.490660359619209885e+01 -4.207601697710153417e+02
3.962262374597295134e-01 7.008262604483623814e-01 2.319094328610617151e+00 7.200802174939537892e-01 1.406749053400677241e+00 -7.332406818078538890e+01 -4.191776343556086886e+02
3.615795979198189736e-01 7.461555563502501043e-01 2.355971212503690904e+00 9.101541472755778628e-01 7.517314107134183132e-01 -9.611966430658719673e+01 -4.419732304814104964e+02
3.410400784595515322e-01 7.738631496139658505e-01 2.357813256643355171e+00 9.759458914828487153e-01 3.583567847909598925e-01 -9.246185023719635865e+01 -4.383154164120196015e+02
2.894515402851454144e-01 7.682605032009635071e-01 2.781927282293211068e+00 1.059338328720402345e+00 3.286712679362686629e-01 -9.455677061870710531e+01 -4.404103367935303481e+02
3.744582945557679565e-01 6.570384511420758189e-01 2.672365538257798434e+00 7.323546919140886402e-01 1.139553425798407460e+00 -9.727230791898841744e+01 -4.431258740938117171e+02
3.562814944747868529e-01 7.619684742903733987e-01 2.304302802523282345e+00 1.083831111429778282e+00 2.692868990599492918e-01 -7.860248348098025417e+01 -4.244560496558034970e+02
3.116413540297259255e-01 7.951281738300407520e-01 2.477467127941675340e+00 7.235239393892403115e-01 1.142105716895941647e+00 -9.442777791516812158e+01 -4.402813440899914212e+02
2.879040807513421063e-01 7.709238199481553977e-01 2.777743255531941902e+00 8.852136236105101474e-01 1.006290214949911110e+00 -8.559582846941952994e+01 -4.314493946442427728e+02
3.084500636427256470e-01 8.439685024180311190e-01 2.321873050505401714e+00 9.973790023657649328e-01 7.127170437654815061e-01 -8.806502801894316690e+01 -4.339185941937664666e+02
3.746491294835638253e-01 7.492551519839546481e-01 2.241392434383086218e+00 1.014515038960560389e+00 7.851133789267086271e-01 -8.204726521457280342e+01 -4.279008313893960462e+02
3.001204823825538437e-01 8.068233712244566869e-01 2.545772075614084251e+00 7.724565932795899315e-01 1.334764771421617979e+00 -7.595942551001712673e+01 -4.218129916848404264e+02
3.540577000190445189e-01 7.126796607550768270e-01 2.541570918568619941e+00 9.271315548513312521e-01 3.516942459376295460e-01 -9.696034814517281575e+01 -4.428139143199961154e+02
3.601483124543806147e-01 7.883464260843450200e-01 2.148202428965269473e+00 1.018276208494279800e+00 6.424740645576569875e-01 -8.891323504542060618e+01 -4.347668012202439058e+02
3.002594389716921053e-01 7.224031654092976096e-01 2.921302166970170422e+00 8.452334158560699251e-01 9.681064378529899983e-01 -9.119637473223212965e+01 -4.370499409070553725e+02
3.600481444304111101e-01 7.252753930779491931e-01 2.430842265255274359e+00 1.167995696343909984e+00 1.397229769885619532e-01 -9.461201108505815682e+01 -4.404655772598813996e+02
3.357457521893443264e-01 6.761792189940373232e-01 2.859149538763843257e+00 1.062383302076851166e+00 2.321548667184565318e-01 -7.805242205506453956e+01 -4.239059882298878392e+02
3.635532627928649285e-01 7.782775128573253820e-01 2.198469421216074249e+00 7.302430135137747413e-01 1.322967887098523754e+00 -9.034068504763251894e+01 -4.361942512224557618e+02
3.097274578319384464e-01 7.874293023825013060e-01 2.512801992382898142e+00 9.975935161095375037e-01 6.204719263352949099e-01 -9.603621887442329808e+01 -4.418897850492465977e+02
3.866350499353386483e-01 7.399691870190815424e-01 2.206649214955647142e+00 7.903358768781689747e-01 1.011185871603754727e+00 -7.647595120880532704e+01 -4.223295173836286267e+02
3.226045886814694619e-01 7.663466296782130982e-01 2.542983503055441297e+00 8.059089336939484483e-01 1.354336867329443805e+00 -7.183436575603792562e+01 -4.168618110802703995e+02
3.865905079216847007e-01 7.343987391601384251e-01 2.211027498014007442e+00 9.338151437740034311e-01 6.952281295076536694e-01 -6.520347816192696655e+01 -4.102309234861594405e+02
3.660624031617689678e-01 6.869576751991186558e-01 2.573164599305843403e+00 9.904609814776854648e-01 3.427588949848390243e-01 -5.852483480063006027e+01 -4.035522801248625342e+02
3.994763266054338069e-01 7.332562565388724973e-01 2.150891210482278826e+00 8.507836632320389114e-01 9.417105277851547385e-01 -5.258345028148607980e+01 -3.976108956057185537e+02
3.871564995206900894e-01 7.540172899374194548e-01 2.146726975936262605e+00 8.690407216305429117e-01 1.002769302503835114e+00 -5.279584043153244011e+01 -3.978232857557649140e+02
3.714083987184462199e-01 8.046854259885214411e-01 2.021428777567977342e+00 7.719089407140344861e-01 1.393138686111487168e+00 -6.352008873121951638e+01 -4.085475340554519903e+02
3.218298060443862130e-01 6.980470784075309965e-01 2.862179555692905719e+00 8.238110600126677951e-01 9.615597537292677188e-01 -5.839074298912038330e+01 -4.034181883133528572e+02
3.354172817549119223e-01 8.023597899712722192e-01 2.274543863304744562e+00 8.278437340332747141e-01 8.888457622062713170e-01 -6.222908323331876090e+01 -4.072565285575512348e+02
3.658782725186995322e-01 8.180436512470912191e-01 2.007655859860810299e+00 7.956122623745667255e-01 1.186223849909643135e+00 -6.669595943486336864e+01 -4.117234047590958426e+02
3.186922193580703500e-01 8.348770813816688285e-01 2.280562952842315472e+00 7.031067336191112460e-01 1.593807466350898316e+00 -7.041996947990134004e+01 -4.154474148041338140e+02
3.895698243413929784e-01 7.662704256834405037e-01 2.075981049427664260e+00 8.493903373137374757e-01 1.048061117080804294e+00 -5.578424119039408424e+01 -4.008116865146265582e+02
3.343266332201743629e-01 8.115213695712526487e-01 2.242280587483038268e+00 8.961377967831563041e-01 7.566705496574712697e-01 -5.498522912706454235e+01 -4.000126744512970163e+02
3.379090690633775873e-01 7.300694550924647919e-01 2.577636418083182335e+00 9.186181928413059694e-01 4.948048545975103352e-01 -6.071225826517638779e+01 -4.057397035894088617e+02
3.840585250747364787e-01 6.928758249160982263e-01 2.430384377674112528e+00 1.037635530931533268e+00 4.076689667525652538e-01 -5.890742662442426081e+01 -4.039348719486567347e+02
3.040761390278696186e-01 7.577665895922272021e-01 2.692893487952749965e+00 9.873874512833333839e-01 5.847464724488151688e-01 -7.512012378623563791e+01 -4.201475691104681118e+02
3.486006381921498143e-01 7.249082306342706783e-01 2.505025683120779778e+00 7.385251584023624360e-01 1.291995189072400407e+00 -5.966717698940459513e+01 -4.046946223136370691e+02
3.628929020304049735e-01 6.653775829744332793e-01 2.704282215904063147e+00 9.644804566199374207e-01 5.723010287390897233e-01 -6.664124455950803849e+01 -4.116686898837405124e+02
3.435774121367645151e-01 7.320448691706861188e-01 2.538295611158220222e+00 8.936659882767381546e-01 1.093536475330761704e+00 -5.851126284329728833e+01 -4.035387081675297622e+02
3.272990861489778469e-01 7.739410593549644890e-01 2.448773698998160775e+00 1.082108566730036969e+00 2.498535284121485844e-01 -6.721650452276821852e+01 -4.122439498470006924e+02
3.490412445352596982e-01 7.421082245154260182e-01 2.453635254089644668e+00 9.201279132820205930e-01 1.036862873513181071e+00 -6.154043590155447419e+01 -4.065678812257869481e+02
2.925651070920406438e-01 8.162840936785457080e-01 2.560772896062720516e+00 7.561715517198184244e-01 1.416788164336653999e+00 -6.688426458757118098e+01 -4.119117099118036549e+02
3.267289468294297672e-01 7.662612246964445317e-01 2.512300617096114408e+00 7.940447593344766020e-01 1.106903373726987105e+00 -7.281702576164548191e+01 -4.178444710858779558e+02
3.769661864089398629e-01 6.886930739699491655e-01 2.504685909023613100e+00 8.543792416332038897e-01 7.024593370056022579e-01 -5.934730622978463543e+01 -4.043747515540171094e+02
3.084756231360787915e-01 7.367760596901464787e-01 2.756806499433225532e+00 1.003696763288669302e+00 4.653961459309163828e-01 -6.284463741793786085e+01 -4.078720827421703348e+02
3.517876447554762476e-01 6.982848327606848704e-01 2.617411068547766284e+00 7.140485334975252840e-01 1.402247438211462693e+00 -6.066059142145536498e+01 -4.056880367456878389e+02
3.084817160462615115e-01 8.181385806170076158e-01 2.409196262265872246e+00 9.350302886635875055e-01 6.385585233107784475e-01 -6.779655096792509994e+01 -4.128239962921575739e+02
2.884584191636861972e-01 8.198909511691646612e-01 2.576353606457531864e+00 8.005006770543090511e-01 1.284347447150009813e+00 -6.601709773407753801e+01 -4.110445430583100119e+02
3.834889829174982223e-01 7.163941543416189051e-01 2.330976010108640306e+00 1.033617934812264494e+00 5.732024505259456504e-01 -6.184244690792706933e+01 -4.068698922321595433e+02
3.779285068534146141e-01 6.616296867790840697e-01 2.625795416305459540e+00 8.375514973595041823e-01 8.310293901371696990e-01 -6.098292154761151096e+01 -4.060103668718439849e+02
3.754020514590309388e-01 7.524173682936525775e-01 2.226168996246669529e+00 8.494027730233808526e-01 8.624976821912611058e-01 -6.667784463379695126e+01 -4.117052899580294252e+02
3.164283835230249919e-01 8.190726717289495973e-01 2.351659581064561522e+00 8.346626260097798067e-01 9.440491092114555727e-01 -5.534503881683684767e+01 -4.003724841410693216e+02
3.392714002247897986e-01 7.265285021664633636e-01 2.568873955963290712e+00 1.070507954722549115e+00 4.684146873037651204e-01 -6.742499711779379368e+01 -4.124524424420262676e+02
3.023346348399580386e-01 7.783833650658156245e-01 2.639485913040492626e+00 9.435630559409702300e-01 8.791721682028690310e-01 -5.528760841037768614e+01 -4.003150537346101601e+02
3.863715836735459042e-01 6.783638732858672249e-01 2.498103419333423947e+00 7.974589245700105522e-01 1.203702128522127879e+00 -5.503033583637136417e+01 -4.000577811606038381e+02
3.243715067022202581e-01 6.783361025346779094e-01 2.934701542487886616e+00 8.427953287783420677e-01 7.590747119740068882e-01 -6.805012743386600960e+01 -4.130775727580984835e+02
3.541453722318293473e-01 7.491556940518633301e-01 2.352226430670467661e+00 8.106422684340888196e-01 1.189964973340694954e+00 -6.951607867904652949e+01 -4.145435240032790034e+02
3.090848324122214552e-01 7.945649262426255355e-01 2.523281990308150036e+00 9.202497488650882573e-01 8.287313328055514461e-01 -6.867904699227045739e+01 -4.137064923165029313e+02
3.288705883398287400e-01 8.098911232415315631e-01 2.286184228643122207e+00 1.003878711970681792e+00 5.583612923813436879e-01 -5.923083244681822634e+01 -4.042582777710507003e+02
3.465453723769278405e-01 8.065411211439681427e-01 2.195604181229619201e+00 7.380398389020967898e-01 1.383833889300647435e+00 -6.864207859312477922e+01 -4.136695239173572531e+02
3.402613678327378044e-01 8.142578669257778401e-01 2.206748210532445853e+00 7.088181457552824583e-01 1.566836791520040961e+00 -6.626397803520711705e+01 -4.112914233594395910e+02
3.446752181779899615e-01 7.176867238383091152e-01 2.582492026064041823e+00 8.029283724670008837e-01 7.829317818162442322e-01 -7.013456290063891174e+01 -4.151620082248713857e+02
3.845002249261111338e-01 7.021539770841542794e-01 2.381844450485916642e+00 8.987355632363556168e-01 1.015879486690247191e+00 -6.752498662277497488e+01 -4.125524319470074488e+02
3.607485534451209674e-01 6.840234668007251218e-01 2.652712800524009484e+00 8.295614840542135937e-01 1.010413921811617044e+00 -6.679146172561752337e+01 -4.118189070498499973e+02
3.701502481042532877e-01 6.757496933561970565e-01 2.606280569145451587e+00 8.433398104511988791e-01 1.100728816891543005e+00 -6.684008391883054401e+01 -4.118675292430630179e+02
3.514344284135262342e-01 7.480784084424380032e-01 2.387741271653295971e+00 7.341802497062657196e-01 1.535941678900877960e+00 -5.978901550809121090e+01 -4.048164608323236848e+02
3.565266460650086122e-01 7.351510079166798661e-01 2.438508729570090239e+00 8.509193688183049886e-01 1.075600810416793784e+00 -5.480397820200653314e+01 -3.998314235262390071e+02
3.408824322071261070e-01 6.831506979996415652e-01 2.790254321008913685e+00 9.415217004409894841e-01 5.570113296343954801e-01 -5.421059994582060426e+01 -3.992380452700530782e+02
3.943579070533712594e-01 6.786597554723161618e-01 2.439185738054541197e+00 9.393886444580257233e-01 5.083851210208507609e-01 -6.543056573327197611e+01 -4.104580110575044500e+02
3.175838654430092056e-01 7.723439874290515261e-01 2.539992875729746302e+00 1.047407674734925465e+00 5.791569876891378144e-01 -5.641405683263604942e+01 -4.014415021568685233e+02
3.279040117457089898e-01 7.389335092731177390e-01 2.595584635305386190e+00 7.603720892212306737e-01 1.021672276586929939e+00 -5.816562286054033848e+01 -4.031930681847728124e+02
3.571694965002462641e-01 8.163469734681310097e-01 2.067263742682627470e+00 8.448578410366618385e-01 9.857178355631894817e-01 -6.022839147465754195e+01 -4.052558367988900159e+02
3.081105671123089973e-01 8.156001310007083838e-01 2.416560748689097871e+00 8.146980814893485245e-01 1.167148696689243259e+00 -5.802351891331989009e+01 -4.030509642375523640e+02
3.209386737153820945e-01 8.399660650310563081e-01 2.231959701283786401e+00 8.677432858058882204e-01 1.211575766226321349e+00 -6.045016906443572680e+01 -4.054776143886682007e+02
3.401263002826629966e-01 8.089390056428329423e-01 2.203367610567533497e+00 8.268707067688554346e-01 1.222226834631924497e+00 -5.875651527411349662e+01 -4.037839605983459705e+02
3.353114703039137834e-01 7.427702088729656316e-01 2.542409298024663755e+00 9.151705439058321900e-01 1.100807455430349080e+00 -6.785503073743529967e+01 -4.128824760616677736e+02
3.310089312314514198e-01 8.363951825490767433e-01 2.171619791039471892e+00 9.836359999251245156e-01 8.009051001119509294e-01 -6.806059909585280820e+01 -4.130880444200852821e+02
3.420493131513420160e-01 7.940207909933173491e-01 2.276120063603815691e+00 7.191863818716228707e-01 1.637095899578373093e+00 -6.765888761425679832e+01 -4.126863329384892722e+02
3.247408563145236515e-01 8.468084656796138754e-01 2.188568579454115870e+00 7.338681243749469729e-01 1.508327164594041925e+00 -6.732807619940928134e+01 -4.123555215236417553e+02
3.285851617899282484e-01 8.488444235943500837e-01 2.140035935094212860e+00 8.443843601333087534e-01 1.201407792581258072e+00 -5.757712857930744121e+01 -4.026045739035399151e+02
3.775610660485045345e-01 7.261177742496098819e-01 2.315358454095725271e+00 1.003930360810939781e+00 4.160685735678226749e-01 -5.339445674988883184e+01 -3.984219020741213058e+02
3.450031625111032452e-01 7.130414820097059625e-01 2.606350807858058616e+00 1.050100222526097582e+00 2.352913095460706927e-01 -5.953927160017514097e+01 -4.045667169244076149e+02
3.313704308722510428e-01 7.778564497504110165e-01 2.397410965018369478e+00 1.033781956495575471e+00 3.042459928399150471e-01 -7.144421237159838256e+01 -4.164716576958308565e+02
3.901142978600072864e-01 7.053199590200478486e-01 2.331658888405867991e+00 9.304448595864611704e-01 8.989394193565463098e-01 -6.391498472622669169e+01 -4.089424300504591656e+02
3.202309577675691576e-01 7.928619756730939105e-01 2.438717825266080830e+00 7.186313896321872008e-01 1.319874373210057072e+00 -6.781880899009627228e+01 -4.128462543143287462e+02
3.427654675835613007e-01 7.773449224875035313e-01 2.347093028767098577e+00 9.636686355367363177e-01 7.941056109872066671e-01 -7.114980585869670904e+01 -4.161772511829291830e+02
2.935849869144909752e-01 8.342452186606799103e-01 2.478714904595644253e+00 8.216344236061097206e-01 1.277534209616925764e+00 -6.755741593611048756e+01 -4.125848612603429615e+02
3.088781372092657684e-01 7.526365866492831236e-01 2.682098073969018337e+00 8.402361594370866271e-01 1.209151951325134533e+00 -7.646850038990157827e+01 -4.214959457141340522e+02
3.092012557279573137e-01 7.447838319517968708e-01 2.719609115761491225e+00 7.878347000423389090e-01 9.076324652085521194e-01 -6.284912273459241305e+01 -4.078765680588248870e+02
3.285092715731209312e-01 8.421756112738602029e-01 2.170015190541355388e+00 7.757738132674676379e-01 1.205897987428249607e+00 -6.685755276566828798e+01 -4.118849980899007619e+02
3.245982299483192168e-01 7.945819071484545582e-01 2.398961247371526717e+00 6.722836710822841511e-01 1.713345979419623966e+00 -6.928352651972249987e+01 -4.143109718439549738e+02
