# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: N(0.02268,0.00038)
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: N(0.97,0.004)
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: 0.1446
#            #       - etaIA: 2.21
#            #       - betaIA: 0.0
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns        log_w   log_l
3.097452949708988656e-01 2.233101989767987544e-02 6.782035877611910513e-01 3.049828433566626806e+00 9.684979819115245858e-01 -9.314261483117951101e+00 -9.785734290047725104e-01
3.071991356120218897e-01 2.205080135298444904e-02 6.764302160964621446e-01 3.068845602133563943e+00 9.680969561551918678e-01 -9.354801432810921469e+00 -1.019113378697741989e+00
3.144669013455536066e-01 2.241643313118485761e-02 6.821870161162818524e-01 2.995674864723072872e+00 9.637336573578987320e-01 -9.157811292329858688e+00 -8.221232382166797636e-01
3.077067912999122967e-01 2.261025052873465863e-02 6.720232164715376211e-01 3.101868784758487152e+00 9.718873721633829454e-01 -9.295030386263347211e+00 -9.593423321501688417e-01
3.138163654897728749e-01 2.281625889212836669e-02 6.703721693810089644e-01 3.067295457254024527e+00 9.725820722591934642e-01 -9.507472732374770530e+00 -1.171784678261593049e+00
3.151093316317722937e-01 2.245110824487350776e-02 6.690632894203257797e-01 3.050747378751964334e+00 9.719360207940539453e-01 -9.469579257825943230e+00 -1.133891203712763307e+00
3.054959149641073290e-01 2.284236448442748119e-02 6.928054408728622215e-01 3.019575085134486692e+00 9.692072985011693786e-01 -9.360415520763121222e+00 -1.024727466649940411e+00
3.079206808172210708e-01 2.298765619715138417e-02 6.713010724003825036e-01 3.114327134357807836e+00 9.731309159373741080e-01 -9.571892494453939193e+00 -1.236204440340759048e+00
3.048198140769085018e-01 2.232968999865775697e-02 6.824693101816050600e-01 3.064289910568968267e+00 9.711908629345917809e-01 -9.194639622388999456e+00 -8.589515682758206427e-01
3.077751883428412327e-01 2.239035034524620993e-02 6.818702003863564842e-01 3.037862923516683189e+00 9.757901938306086098e-01 -9.030596305467048168e+00 -6.949082513538691330e-01
3.124495538981968412e-01 2.302598526786885091e-02 6.736614820667417014e-01 3.068870533769335829e+00 9.686994955812775476e-01 -9.065108023747628252e+00 -7.294199696344496608e-01
3.130089351694790301e-01 2.265718978776824419e-02 6.677184662321284936e-01 3.083178115444923595e+00 9.711385274805316437e-01 -9.392362264292378526e+00 -1.056674210179201046e+00
3.098250735970879965e-01 2.233591270694683384e-02 6.870144813851368770e-01 2.998251533257085377e+00 9.695748246711041185e-01 -9.245144019045392625e+00 -9.094559649322125905e-01
3.096154311764416911e-01 2.281531695454901143e-02 6.735747526291165910e-01 3.087938438865125423e+00 9.689939478221092362e-01 -9.387116881968333715e+00 -1.051428827855154013e+00
3.038215652198043570e-01 2.262335679238910296e-02 6.886112803555506368e-01 3.052129026220666397e+00 9.671007477282079767e-01 -9.368243824633042394e+00 -1.032555770519863803e+00
3.146793897108176030e-01 2.235547499305976654e-02 6.661060779269634136e-01 3.062363464870237806e+00 9.772245798185227317e-01 -9.273398706735354935e+00 -9.377106526221747895e-01
3.076363357348641525e-01 2.243189656672866378e-02 6.704341060336241886e-01 3.104279783850082630e+00 9.754631008153256122e-01 -9.172698038096468665e+00 -8.370099839832911837e-01
3.066920284493400706e-01 2.272572126555727490e-02 6.955256506643456849e-01 2.999247980153672444e+00 9.625942588137424982e-01 -8.977852078490561993e+00 -6.421640243773812928e-01
3.046053893644753985e-01 2.247766519220986692e-02 6.853613686001359673e-01 3.052556555105618408e+00 9.711836802444945294e-01 -9.539055683126532514e+00 -1.203367629013353701e+00
3.073176442997680446e-01 2.259841126697849367e-02 6.861872020805366290e-01 3.034509983816072509e+00 9.651300074037787446e-01 -9.162064155658450559e+00 -8.263761015452709691e-01
3.138599701091113747e-01 2.281830318117652676e-02 6.803338659715705283e-01 3.015855511954232959e+00 9.665765428876469390e-01 -9.271333339202415758e+00 -9.356452850892379436e-01
3.123174706412003010e-01 2.250143596079364969e-02 6.780720735470635585e-01 3.027678248304708664e+00 9.697036685652931087e-01 -9.673607847462884379e+00 -1.337919793349704012e+00
3.098248780411962389e-01 2.273449156041526184e-02 6.820280537768876883e-01 3.034808181024009510e+00 9.733242302471888374e-01 -9.328116228378258157e+00 -9.924281742650784555e-01
3.107884611833519606e-01 2.271877852197831671e-02 6.769211021589320865e-01 3.060673568060627403e+00 9.661577504004738026e-01 -9.237481563873609858e+00 -9.017935097604319328e-01
3.058519864627596840e-01 2.278697410149423119e-02 6.812905252053950145e-01 3.074392252579252194e+00 9.692328402626543271e-01 -9.347327416604420236e+00 -1.011639362491242089e+00
3.080818670135148096e-01 2.298569313912286055e-02 6.770265630532811274e-01 3.085174882239668293e+00 9.714172874486437514e-01 -9.341001178934222438e+00 -1.005313124821044291e+00
3.081188645355170674e-01 2.319389678197344290e-02 6.777447562938239134e-01 3.088083153069836051e+00 9.696453764244864493e-01 -9.293650560585463793e+00 -9.579625064722859795e-01
3.113927168052232908e-01 2.246563715406540637e-02 6.805099202024678107e-01 3.030771442089404744e+00 9.651458451145178419e-01 -9.141740939047886982e+00 -8.060528849347079472e-01
3.054988630281629258e-01 2.221615815409578795e-02 6.844290716013763376e-01 3.043897238788413340e+00 9.723175605010745404e-01 -9.306885541413967289e+00 -9.711974873007896969e-01
3.060241846077416672e-01 2.287528247848295490e-02 6.826431577119158600e-01 3.067503573428197239e+00 9.730787825477957842e-01 -9.345754089649508600e+00 -1.010066035536329343e+00
3.054321263151463794e-01 2.205566222922151348e-02 6.768797540384398070e-01 3.081189871729255181e+00 9.711544388565752639e-01 -9.118908427696299057e+00 -7.832203735831200220e-01
3.099436281003857818e-01 2.194592408595300026e-02 6.761578749206192951e-01 3.037294332580375844e+00 9.659318758438026897e-01 -2.948090673051078880e+01 -2.114521867639761510e+01
3.059258772857620379e-01 2.252910949295499482e-02 6.806012787792357077e-01 3.069549456769903095e+00 9.694940134348140059e-01 -9.418726012011712001e+00 -1.083037957898531856e+00
3.091936960647702071e-01 2.266235635086651448e-02 6.645619846955008736e-01 3.127028289928218463e+00 9.775521131392208574e-01 -9.494345225436410018e+00 -1.158657171323229873e+00
3.151013624322309137e-01 2.266524227803560360e-02 6.801443611505579856e-01 3.000516732416554255e+00 9.695394631667901830e-01 -9.303092092706412686e+00 -9.674040385932340946e-01
3.129368260659559642e-01 2.305908906468933858e-02 6.871145983754416431e-01 2.992687929193796670e+00 9.697145377758675799e-01 -9.162679848896322810e+00 -8.269917947831423310e-01
3.069757662195868320e-01 2.242928053248310211e-02 6.776184400968484622e-01 3.074459388773119528e+00 9.722417655451714991e-01 -9.096593820263150221e+00 -7.609057661499705194e-01
3.090095692688625828e-01 2.250884855329946324e-02 6.691785506404233086e-01 3.105109629442296626e+00 9.714342002576125124e-01 -9.449090443641074089e+00 -1.113402389527895275e+00
3.148364848550210260e-01 2.305966773384338087e-02 6.745848310093949252e-01 3.044746704390349556e+00 9.685102117566574131e-01 -9.182713116056282487e+00 -8.470250619431027861e-01
3.147699640074894667e-01 2.256447352739442136e-02 6.804845884620215335e-01 3.006100324069583607e+00 9.641059808205034720e-01 -9.235087014165857866e+00 -8.993989600526781647e-01
3.066838034576224725e-01 2.249542694004177945e-02 6.772406045458583268e-01 3.080990173940654664e+00 9.688686925036530395e-01 -9.473627145903867230e+00 -1.137939091790688195e+00
3.049306279377078099e-01 2.291925575836516876e-02 6.886976422522684826e-01 3.047140797594270367e+00 9.712602700417876100e-01 -9.425118589472832653e+00 -1.089430535359654284e+00
3.051648671533698232e-01 2.274975970619129081e-02 6.901713417243608983e-01 3.039649775855616909e+00 9.642684171917386138e-01 -9.115076999155585113e+00 -7.793889450424043019e-01
3.077398978499825688e-01 2.298810152071542601e-02 6.807261197653187157e-01 3.072028870509186049e+00 9.674657780607467394e-01 -9.256439740451311238e+00 -9.207516863381332017e-01
3.125666050563333243e-01 2.218980802052019849e-02 6.830659908145524373e-01 2.995218729631367260e+00 9.682852383304128008e-01 -9.093016055498525319e+00 -7.573280013853447290e-01
3.138758301194382039e-01 2.276555975626552014e-02 6.818419761578827787e-01 3.005962473955547498e+00 9.671955109153892449e-01 -9.142850613347727418e+00 -8.071625592345467171e-01
3.087452747418536481e-01 2.304497822293455345e-02 6.778953617145423438e-01 3.077660150716194920e+00 9.677641238105134658e-01 -9.104766992877172171e+00 -7.690789387639923591e-01
3.057694520402994276e-01 2.263867802471621754e-02 6.764665568242725913e-01 3.092763095538932916e+00 9.739831993484256989e-01 -9.098662815112389168e+00 -7.629747609992112434e-01
3.059267369453470553e-01 2.201947550765227454e-02 6.792916806695229459e-01 3.066993882897967261e+00 9.663535970550569676e-01 -8.957910081162514970e+00 -6.222220270493346028e-01
3.069532196588875550e-01 2.249506335546246072e-02 6.855113956645202400e-01 3.038450642208617047e+00 9.648330669087208378e-01 -9.303217587811095868e+00 -9.675295336979173877e-01
3.094483427247464169e-01 2.262531874119521128e-02 6.845347184238168570e-01 3.018333656583781277e+00 9.728139114055258663e-01 -9.317042294541904468e+00 -9.813542404287262100e-01
3.116879788520662831e-01 2.271326903310309092e-02 6.757323921686685386e-01 3.058893524083407645e+00 9.642411999574770354e-01 -9.263340986420912415e+00 -9.276529323077346012e-01
3.126274376999159665e-01 2.194726876134795238e-02 6.707636649940116325e-01 3.047757315852600790e+00 9.719829599961863353e-01 -8.796287320935102017e+00 -4.605992668219228148e-01
3.129854165091421336e-01 2.276757899743541216e-02 6.737637736573741654e-01 3.051216822906803294e+00 9.721670588683264391e-01 -9.117326643471722392e+00 -7.816385893585422462e-01
3.158135120636260673e-01 2.313715098656748959e-02 6.821387837138204180e-01 2.999769598512375346e+00 9.669286358629192168e-01 -9.345525953754775017e+00 -1.009837899641595982e+00
3.098775622209284375e-01 2.145393288940596402e-02 6.783663498030298999e-01 3.027640449740641060e+00 9.619582736023485348e-01 -8.483064336420129692e+00 -1.473762823069491579e-01
3.102244941889238938e-01 2.226212142426566704e-02 6.720758452673351036e-01 3.077507014020849141e+00 9.647640883568239234e-01 -9.562081348483635779e+00 -1.226393294370455189e+00
3.117534542382833229e-01 2.282283560929279295e-02 6.780119621262511442e-01 3.051372852540560565e+00 9.626730394082998465e-01 -9.126791194733266721e+00 -7.911031406200883520e-01
3.105989698778434671e-01 2.249027178644547389e-02 6.719567968298012506e-01 3.071324616357247628e+00 9.730144439669725642e-01 -9.615618918713034091e+00 -1.279930864599855722e+00
3.082364883486584661e-01 2.264884931772328039e-02 6.875305985544203358e-01 3.021946945679135688e+00 9.680238164008945212e-01 -9.245063821668518145e+00 -9.093757675553386655e-01
3.147145220379211628e-01 2.383257212768847416e-02 6.837246475830783821e-01 3.010541127337365452e+00 9.671871547761127230e-01 -2.351937087932159187e+01 -1.518368282520841106e+01
3.072647333073554865e-01 2.206484779047716144e-02 6.888878449680885252e-01 3.013436717508505058e+00 9.618352126618702203e-01 -9.370831648828181315e+00 -1.035143594715003168e+00
3.049645248926871055e-01 2.201996214561952395e-02 6.826547505172217978e-01 3.053308255875103683e+00 9.715491206664227386e-01 -9.372557143673356350e+00 -1.036869089560175539e+00
3.088608851921816889e-01 2.259986292369736000e-02 6.840953001646932208e-01 3.031348336534323451e+00 9.703621142249189147e-01 -9.376338196196934760e+00 -1.040650142083755725e+00
3.073859281834355195e-01 2.302596194431447835e-02 6.770222369139820007e-01 3.089800803708388166e+00 9.739214266486051486e-01 -9.393796541913831177e+00 -1.058108487800653474e+00
3.092402955371638673e-01 2.268810740386978039e-02 6.710468204282058480e-01 3.095530969070088290e+00 9.717497502857834757e-01 -9.616533919953694109e+00 -1.280845865840516185e+00
3.156770657885670794e-01 2.282207361753623223e-02 6.767555396010596080e-01 3.021342806098943790e+00 9.680460518229151434e-01 -9.326920291804503549e+00 -9.912322376913259570e-01
3.074899430258605237e-01 2.282200281188206253e-02 6.881894772733390120e-01 3.029581442341561903e+00 9.678749921976302906e-01 -9.161444481749287050e+00 -8.257564276361077926e-01
3.131433452466713119e-01 2.323901873555034303e-02 6.720916340838055669e-01 3.072920568603606739e+00 9.719741124305144586e-01 -9.408075460213526142e+00 -1.072387406100345553e+00
3.109897070260021490e-01 2.270850366190204500e-02 6.692076951774861282e-01 3.092635859961966105e+00 9.722992709993747429e-01 -9.096471210915050065e+00 -7.607831568018721402e-01
3.120344945942338799e-01 2.228931012996701599e-02 6.782968335358576795e-01 3.021226127739156109e+00 9.718312505620495534e-01 -9.354078123875178008e+00 -1.018390069761998085e+00
3.134162635732774538e-01 2.349768887908061654e-02 6.844956836148100576e-01 3.009524695484848245e+00 9.726459246403962311e-01 -9.618338913514440591e+00 -1.282650859401261778e+00
3.115316542441435299e-01 2.265471022089522030e-02 6.774913811418155074e-01 3.040778351313153216e+00 9.710566164793287269e-01 -9.131758349699945043e+00 -7.960702955867677844e-01
3.135935975092342121e-01 2.296856750460401012e-02 6.693156717023790447e-01 3.079273954237576660e+00 9.714887866935595362e-01 -9.410281483455731788e+00 -1.074593429342553863e+00
3.056665477675717946e-01 2.306858100181894897e-02 6.973826447282899244e-01 3.004093519593932893e+00 9.660155595777913939e-01 -9.417284924376476241e+00 -1.081596870263296539e+00
3.133278759298085414e-01 2.216244327752507973e-02 6.644841084992374469e-01 3.082463947631061796e+00 9.740460514262974101e-01 -9.170173301618723016e+00 -8.344852475055450913e-01
3.076063572026633275e-01 2.270499491757362390e-02 6.890731604022903856e-01 3.024928468188464503e+00 9.644248093986074188e-01 -9.516678827515688610e+00 -1.180990773402510907e+00
3.122737049535750931e-01 2.201509258144287995e-02 6.763289473945485186e-01 3.033571621294997911e+00 9.645913621622315137e-01 -9.232312802265868257e+00 -8.966247481526902208e-01
3.099398260556550655e-01 2.204791940398481004e-02 6.830494546166223646e-01 3.011368922503573131e+00 9.666654227310860215e-01 -9.790116470976878205e+00 -1.454428416863700280e+00
3.122389089604844514e-01 2.254235052506406434e-02 6.843861464101947956e-01 2.996654227445018748e+00 9.719657431986089557e-01 -9.389325855537341781e+00 -1.053637801424162079e+00
3.099368134549425613e-01 2.253514087582237160e-02 6.872836506441322157e-01 2.999647891212473105e+00 9.717953063602370323e-01 -9.351014618011548762e+00 -1.015326563898368839e+00
3.094039073897084657e-01 2.251909415664949538e-02 6.796053229349339198e-01 3.040517978764234464e+00 9.769322673657288014e-01 -9.028362347006291699e+00 -6.926742928931137744e-01
3.109423149568051881e-01 2.233469102686165206e-02 6.882525827316847700e-01 2.991639170740401532e+00 9.642443483513183367e-01 -9.907704810317925492e+00 -1.572016756204746013e+00
3.121918201465357923e-01 2.262337025668254009e-02 6.889310984491178180e-01 2.980789043099828284e+00 9.656780315192342590e-01 -9.204917036379894668e+00 -8.692289822667155219e-01
3.099670218003000022e-01 2.259273561475188749e-02 6.856594372258062453e-01 3.013027288686862981e+00 9.703918512451799039e-01 -9.253059761031083852e+00 -9.173717069179048167e-01
3.091380892856814833e-01 2.386113669970117701e-02 6.772316985817705692e-01 3.079003186369579037e+00 9.780655165015970098e-01 -3.427096095539814513e+01 -2.593527290128496787e+01
3.108830602201820836e-01 2.302472511281750470e-02 6.757179268962525409e-01 3.069675267580094236e+00 9.682006568079392084e-01 -9.337318589840018390e+00 -1.001630535726838245e+00
3.151949026778608776e-01 2.305894724172947996e-02 6.821702613861906350e-01 3.007127340743535715e+00 9.644586162722471601e-01 -9.386503226132012045e+00 -1.050815172018834565e+00
3.107769257358079518e-01 2.263312202499071640e-02 6.785571604298112902e-01 3.045544480220633510e+00 9.704171196322531889e-01 -9.070411458158202933e+00 -7.347234040450226766e-01
3.078880344866818386e-01 2.261696545396742891e-02 6.703077081955188810e-01 3.106452562237105752e+00 9.745142430407652823e-01 -9.448945975637352390e+00 -1.113257921524174021e+00
3.117098021864925239e-01 2.211822134909247409e-02 6.731625479802842982e-01 3.050377007334303947e+00 9.720936566991460470e-01 -9.065807127025008683e+00 -7.301190729118282041e-01
3.144867764987037129e-01 2.257841130916913436e-02 6.735916675347966009e-01 3.037221138164044376e+00 9.723317924681097457e-01 -9.142580171240419773e+00 -8.068921171272422921e-01
3.126618309766830972e-01 2.275795362838460220e-02 6.845953260948854924e-01 3.005336784927686633e+00 9.665226335253949141e-01 -9.394868601294204424e+00 -1.059180547181026055e+00
3.088738516544414225e-01 2.277560892810679902e-02 6.740877089553301005e-01 3.090476618090916006e+00 9.680151758592278055e-01 -9.372729987048236566e+00 -1.037041932935057531e+00
3.141504460432795187e-01 2.226837431033012668e-02 6.766484537510354391e-01 3.021778080227472518e+00 9.635491577315541400e-01 -9.095961078487393436e+00 -7.602730243742157334e-01
3.125182136462356652e-01 2.229199640417278347e-02 6.697276946966885802e-01 3.069186510004666246e+00 9.683404049836458194e-01 -9.077148237897452177e+00 -7.414601837842715870e-01
3.059207495374468566e-01 2.245822808824441894e-02 6.943861305591229049e-01 3.003082707034805843e+00 9.638485582605494928e-01 -9.210807895251997834e+00 -8.751198411388182441e-01
3.095080930171166811e-01 2.277126145094532719e-02 6.868440915487301623e-01 3.009105334410019594e+00 9.747323642252770926e-01 -9.454564357192728252e+00 -1.118876303079550771e+00
3.058393519133688065e-01 2.267350282499051850e-02 6.794205182234036577e-01 3.080298662373464058e+00 9.706033682967279974e-01 -9.182437928298730512e+00 -8.467498741855528088e-01
3.078456655245377371e-01 2.283767467388511663e-02 6.834694459501489128e-01 3.044031195818059032e+00 9.715793562733965327e-01 -9.407037418850583421e+00 -1.071349364737404386e+00
3.053548096839581172e-01 2.294629373856240176e-02 6.958176329940497506e-01 3.011752982479457774e+00 9.660258888198903771e-01 -9.359540985301153526e+00 -1.023852931187975157e+00
3.105590424489726997e-01 2.293445176995248871e-02 6.853441889355441630e-01 3.011629812113065796e+00 9.747808488877847122e-01 -9.461268277491123868e+00 -1.125580223377944611e+00
3.043003481215116324e-01 2.265192846577837940e-02 6.900187818015361962e-01 3.037358295625693039e+00 9.703853872497096855e-01 -9.494125476034428246e+00 -1.158437421921249211e+00
3.114832263402250723e-01 2.262809794034179034e-02 6.731987876144975846e-01 3.066411804093610360e+00 9.689103752702497019e-01 -9.179055705439781221e+00 -8.433676513266011865e-01
3.148831150030756976e-01 2.224777730533151684e-02 6.752249081684794652e-01 3.014355895573338273e+00 9.713551448751810424e-01 -9.357041404553092079e+00 -1.021353350439911489e+00
3.106323419178266265e-01 2.270907848925884237e-02 6.923006184914576311e-01 2.983426263809908718e+00 9.635439109606243058e-01 -9.503665889929573396e+00 -1.167977835816394805e+00
3.127558444025798634e-01 2.258094640883883883e-02 6.794394676625516993e-01 3.023937058586851911e+00 9.694837107578190283e-01 -9.328739559591072705e+00 -9.930515054778947803e-01
3.116499685626951677e-01 2.187971241398639285e-02 6.780863785269702904e-01 3.014897265405892313e+00 9.609938125576349410e-01 -3.473396600712613491e+01 -2.639827795301296121e+01
3.062083400435922642e-01 2.237508245318026862e-02 6.769420625285346160e-01 3.080565747369629293e+00 9.748403856504528342e-01 -9.333869722802075941e+00 -9.981816686888972390e-01
3.099607515589068440e-01 2.209865269121925532e-02 6.815904413643828486e-01 3.015125399268000272e+00 9.729770512820556938e-01 -9.252812631385117115e+00 -9.171245772719383016e-01
3.125445015820066397e-01 2.241386884599485402e-02 6.848060159980670081e-01 2.992636295265965085e+00 9.681052454664315077e-01 -9.128776780011856218e+00 -7.930887258986759614e-01
3.068618219735669284e-01 2.317450867661411881e-02 6.939810798328837071e-01 3.012329554938004694e+00 9.688788267898432727e-01 -9.301858350216258842e+00 -9.661702961030815828e-01
3.056785487824230652e-01 2.288061510993623024e-02 6.766235317858682041e-01 3.103639264461976133e+00 9.708784463420797595e-01 -9.567890069928429497e+00 -1.232202015815249352e+00
3.096489402636724009e-01 2.283719460553785760e-02 6.807129187029955508e-01 3.040400987694711787e+00 9.750486535315766590e-01 -9.134382119547000300e+00 -7.986940654338211543e-01
3.148274372008553756e-01 2.320893402368736508e-02 6.863541268246337035e-01 2.985671033839892630e+00 9.683543955867824904e-01 -9.533947726308733550e+00 -1.198259672195552739e+00
3.112754965680061825e-01 2.262461383987781141e-02 6.727009851506501326e-01 3.068622644247756881e+00 9.706465994004256359e-01 -9.247833258577925264e+00 -9.121452044647476720e-01
3.067710573249606276e-01 2.276399933077733265e-02 6.801057259737641747e-01 3.070230696001282400e+00 9.745357496471095393e-01 -9.284621115797049740e+00 -9.489330616838720367e-01
3.117092125040907824e-01 2.276493504830716386e-02 6.729536782124201366e-01 3.075250058806947351e+00 9.654199742871204526e-01 -9.576232411543619705e+00 -1.240544357430439115e+00
3.124790162910680014e-01 2.290671621031388494e-02 6.888810404895842066e-01 2.986155580803228737e+00 9.677582891095248829e-01 -9.398594617513486682e+00 -1.062906563400306537e+00
3.069229279710611324e-01 2.301244293204720084e-02 6.857999771167045955e-01 3.041435298459954861e+00 9.772596364218716358e-01 -9.347742216306988539e+00 -1.012054162193809947e+00
3.075554849405820468e-01 2.267080368692582851e-02 6.754729052130832301e-01 3.086475801711097589e+00 9.704113734423027715e-01 -9.497957854100052444e+00 -1.162269799986872743e+00
3.151111223567700792e-01 2.320331188098815819e-02 6.764951756172841169e-01 3.036322794467621655e+00 9.696779993754077731e-01 -9.179207292047246725e+00 -8.435192379340680224e-01
3.148494420357196288e-01 2.273130377655066883e-02 6.700498681623840991e-01 3.059085765987046290e+00 9.708220712715334155e-01 -9.388656477988005733e+00 -1.052968423874825810e+00
3.108464071371821458e-01 2.214813942785738912e-02 6.645643147320090538e-01 3.098843205779925114e+00 9.764396307454661361e-01 -8.788394577996770707e+00 -4.527065238835907279e-01
3.079605983213448139e-01 2.229045646270898240e-02 6.909203821558010938e-01 2.995009432295281382e+00 9.677178087021593988e-01 -9.329846626344695082e+00 -9.941585722315170459e-01
3.127969803041811270e-01 2.333476557611200916e-02 6.920637250752184055e-01 2.978243597731449199e+00 9.658686876585497183e-01 -9.345169432678416044e+00 -1.009481378565238119e+00
3.099202598778238449e-01 2.194146619011281066e-02 6.759400553547506574e-01 3.047672855334044861e+00 9.673925162675092171e-01 -8.453471499127831024e+00 -1.177834450146514056e-01
3.110425700784989478e-01 2.334132380202208132e-02 6.793503956355009255e-01 3.055877755131700457e+00 9.689438460259361952e-01 -9.706672959810207502e+00 -1.370984905697028244e+00
3.100682407637588289e-01 2.284862808046237911e-02 6.800244823264736116e-01 3.052653511020249510e+00 9.635685036398565773e-01 -9.560345510890689624e+00 -1.224657456777509701e+00
3.123661368335993727e-01 2.227966651462255643e-02 6.892275719148547308e-01 2.970796071870912769e+00 9.642171687783545053e-01 -9.332162129373992698e+00 -9.964740752608138852e-01
3.058675852888549929e-01 2.254757692331203073e-02 6.854517154427164360e-01 3.049497921005348111e+00 9.682008595391978778e-01 -9.218975753379043070e+00 -8.832876992658657000e-01
3.110844815698531329e-01 2.279240449063027821e-02 6.750109482731585508e-01 3.069212917831048770e+00 9.677419218647471677e-01 -9.490704805722232962e+00 -1.155016751609052372e+00
3.141033609894819945e-01 2.205994913654046180e-02 6.692322969637927166e-01 3.054635313236194083e+00 9.667081955271549232e-01 -9.371200988244341445e+00 -1.035512934131163076e+00
3.089945197760821105e-01 2.198500642341242803e-02 6.812927622212181511e-01 3.026068390600410218e+00 9.678835303969306469e-01 -9.215924320260599600e+00 -8.802362661474208982e-01
3.126383256445732783e-01 2.333558172416143328e-02 6.817361652078364198e-01 3.022292029643464772e+00 9.766008303362635479e-01 -9.544701974277808532e+00 -1.209013920164629718e+00
3.075475503923388310e-01 2.169671827391729882e-02 6.717875653931473234e-01 3.078767329866310742e+00 9.728945078645049316e-01 -8.736365653508565643e+00 -4.006775993953868853e-01
3.087429753233769114e-01 2.292860059435483308e-02 6.702187139007049765e-01 3.108594430265194219e+00 9.776505616023660750e-01 -9.307496496698087540e+00 -9.718084425849079500e-01
3.153911717355625255e-01 2.289038105934042278e-02 6.763742779667543115e-01 3.026588173182727104e+00 9.676420658436749589e-01 -9.180968880171141322e+00 -8.452808260579633970e-01
3.099334986862315455e-01 2.261956318699319055e-02 6.826172911903088947e-01 3.032684512245216624e+00 9.687911062250418315e-01 -9.444640579652928025e+00 -1.108952525539750100e+00
3.115639417211810147e-01 2.269002709754045638e-02 6.784433702073534578e-01 3.032179085305558797e+00 9.752450961227419057e-01 -9.271460241810155267e+00 -9.357721876969773422e-01
3.126589142904869223e-01 2.302942301614827394e-02 6.895639221653463435e-01 2.984673254548510180e+00 9.670792052860022192e-01 -9.203500335654693387e+00 -8.678122815415144631e-01
3.052939731267051982e-01 2.297125724508749731e-02 6.877280569067679705e-01 3.050396810788114088e+00 9.712987135976473008e-01 -9.198467000291765672e+00 -8.627789461785863034e-01
3.070619376423990299e-01 2.243893844156116119e-02 6.857846353531240613e-01 3.028014591815541223e+00 9.724957575768544693e-01 -9.077630729998643844e+00 -7.419426758854631432e-01
3.067351388547747693e-01 2.328676598968169170e-02 6.939439732974286290e-01 3.016502200948087520e+00 9.683877769750176556e-01 -9.002577669855421405e+00 -6.668896157422411486e-01
3.123079591044447545e-01 2.249579615424200998e-02 6.878373606094010384e-01 2.983806890477406881e+00 9.657778878719976978e-01 -9.265303315154982400e+00 -9.296152610418028095e-01
3.105650678677408516e-01 2.284870480587828170e-02 6.885950632704402885e-01 3.004273491226838289e+00 9.661999963621697995e-01 -9.179927763749889280e+00 -8.442397096367108000e-01
3.152972026462608213e-01 2.220025222973236873e-02 6.760245982975598977e-01 3.010257779112212262e+00 9.665087805215876182e-01 -9.452568147607115279e+00 -1.116880093493935133e+00
3.109260357883052994e-01 2.263720639448093055e-02 6.675941330825252429e-01 3.097575927998496237e+00 9.731255977812509617e-01 -9.618806899201443272e+00 -1.283118845088265125e+00
3.118389340708799806e-01 2.289332207938103367e-02 6.887127779908250869e-01 2.990983459090870156e+00 9.685217911591540441e-01 -9.259671814716904592e+00 -9.239837606037272222e-01
3.140574307224486272e-01 2.274882973637293651e-02 6.731783444187484644e-01 3.048960791736507137e+00 9.691012452992037174e-01 -9.099811394446353674e+00 -7.641233403331738616e-01
3.098783569207830824e-01 2.276067834613237917e-02 6.707101596492319739e-01 3.095553408870183265e+00 9.708718555611033363e-01 -9.503633074111773382e+00 -1.167945019998594791e+00
